Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Toll-like receptor signaling pathway	UP	5.45927014137285	618	17	15083	17	2.41996445771164e-07	STAT1,IRF7,TLR7,TLR2,CCL5,IRF5,PIK3CD,CD86,CCL3,TICAM2,TLR3,IFNAR2,TLR4,TLR9,CASP8,CD14,SPP1,TLR8,RIPK1,TLR1,MYD88,RELA,TIRAP,NFKB1,TLR5,MAPK12,TICAM1,AKT1,TRAF6,MAPK13,MAPK3,CD80,TLR6,IRAK4,MAP3K8,RAC1,TAB2,MAP2K7,IKBKE,MAPK11,IRAK1,TBK1,MAP2K2,TAB1,IRF3,IKBKG,FOS,MAP2K3,FADD,PIK3CA,NFKBIA,MAPK14,MAP3K7,AKT2,CHUK,PIK3R3,MAPK8,MAPK9,LBP,CTSK,MAP2K6,JUN,LY96,MAPK10,CD40,PIK3R2,MAPK1,TRAF3,PIK3R1,PIK3CB,IFNAR1,MAP2K1,IKBKB,AKT3,MAP2K4,TOLLIP	5.70602145818324e-06
Complement and coagulation cascades	UP	10.1750396825397	630	17	15083	17	2.45332931747555e-09	C4B,ITGB2,C1QC,C3AR1,C1QA,ITGAM,C1RA,C3,VWF,PROS1,CFB,A2M,F2R,SERPING1,CLU,CD46,C5AR1,CFH,F13A1,SERPINE1,PLAUR,C2,CR2,PLAT,PROCR,F3,BDKRB2,MASP2,F8,MASP1,VTN,PLG,HC,CD59B,F5,CD59A,SERPIND1,THBD,TFPI,CD55	1.88193981642826e-07
Antigen processing and presentation	UP	9.27412471064815	576	17	15083	17	2.76234146667775e-09	CTSS,B2M,HSPA2,H2-D1,TAPBP,H2-T24,H2-T23,CTSB,TAP2,TAP1,CD8B1,H2-AB1,PSME1,IFI30,CTSL,H2-OB,H2-AA,H2-Q8,CD74,LGMN,RFX5,H2-M3,PSME2,H2-T10,H2-DMA,CIITA,H2-DMB1,H2-EB1,RFXANK,H2-BL,NFYA,PSME3,HSPA1A,NFYB,PDIA3,HSPA8,HSPA1B,CREB1,CANX,RFXAP,HSPA1L,NFYC,H2-Q1,HSPA5,HSP90AA1,HSPA4,CALR,HSP90AB1	1.88193981642826e-07
Hematopoietic cell lineage	UP	7.04154995331466	918	24	15083	24	2.85508683361968e-09	CD22,ITGAM,CSF3R,CD44,CSF1R,CD33,CD3G,CD37,CD9,CD8B1,CSF1,IL1R1,FCGR1,H2-AB1,CD3E,IL11RA1,H2-OB,H2-AA,CD14,CD36,SIGLECH,IL7R,CD38,CSF2RA,CD34,ITGA2B,ITGA2,FLT3L,IL6RA,H2-DMA,ITGA5,CR2,H2-DMB1,H2-EB1,KIT,IL1A,IL3RA,IL11,ITGA4,EPOR,THPO,ITGB3,CD24A,ITGA6,IL2RA,IL4RA,CD59B,GP1BB,ITGA1,ANPEP,CD59A,MME,FLT3,ITGA3,FCER2A,CD55	1.88193981642826e-07
Drug metabolism - cytochrome P450	UP	5.51698038884668	1077	13	15083	13	3.15961258445796e-06	HPGDS,CYP2E1,FMO1,MGST1,GSTM1,MAOB,AOX3,GSTT3,ADH1,ALDH3A1,UGT1A7C,GSTP2,GSTM7,GSTO2,FMO5,GSTM6,GSTP1,GSTA3,GSTK1,GSTO1,GSTM4,GSTA4,GSTT1,ADH5,GSTT2,GSTM2,ALDH1A3,AOX1,MGST3,AOX4,ALDH3B1,GSTM5,MAOA	4.88105668219712e-05
Natural killer cell mediated cytotoxicity	UP	5.32689945335053	972	23	15083	23	3.4555374117673e-09	ITGB2,FCER1G,H2-D1,ICAM1,VAV1,ITGAL,H2-T23,TYROBP,LCP2,PIK3CD,CD48,RAC2,TNFSF10,IFNAR2,PLCG2,PTK2B,IFNGR1,FCGR4,SH3BP2,FAS,LCK,TNFRSF10B,NFATC1,PLCG1,IFNGR2,MAPK3,BID,PPP3CC,RAC1,CD247,SOS2,CASP3,ZAP70,RAF1,RAC3,ICAM2,MAP2K2,PRKCA,BRAF,SHC1,SOS1,NRAS,VAV2,PIK3CA,KRAS,PRKCB,PPP3R2,GRB2,PTPN11,PIK3R3,VAV3,PIK3R2,MAPK1,SHC4,PPP3R1,ARAF,PIK3R1,PIK3CB,PAK1,IFNAR1,NFATC2,MAP2K1,SHC2,PPP3CA,PPP3CB,FYN,SHC3	1.88193981642826e-07
Osteoclast differentiation	UP	3.73614153108052	1504	38	15083	38	3.69602748406805e-09	IRF9,TREM2,FCGR3,STAT1,CYBB,NCF1,TYROBP,CSF1R,BLNK,LCP2,PIK3CD,TNFRSF1A,STAT2,CSF1,NCF2,TGFB1,IL1R1,FCGR1,TGFBR2,IFNAR2,PLCG2,TGFBR1,BTK,IFNGR1,FCGR4,LCK,FOSL1,NFATC1,CYBA,RELB,RELA,PPARG,SOCS3,MAP3K14,SQSTM1,IFNGR2,SOCS1,NFKB1,MAPK12,AKT1,TRAF6,CYLD,MAPK13,MAPK3,TRAF2,IL1A,NCF4,MITF,PPP3CC,TNFRSF11A,TYK2,RAC1,JAK1,FOSL2,TAB2,NFKB2,JUNB,MAP2K7,MAPK11,SIRPA,TAB1,OSCAR,GAB2,IKBKG,TEC,TNFRSF11B,FOS,ITGB3,JUND,PIK3CA,FOSB,NFKBIA,MAPK14,MAP3K7,TGFB2,AKT2,PPP3R2,CHUK,GRB2,CREB1,PIK3R3,FHL2,MAPK8,MAPK9,CTSK,MAP2K6,JUN,MAPK10,PIK3R2,MAPK1,PPP3R1,PIK3R1,PIK3CB,IFNAR1,NFATC2,MAP2K1,IKBKB,PPP3CA,AKT3,PPP3CB,FYN,CAMK4	1.88193981642826e-07
Adrenergic signaling in cardiomyocytes	DOWN	2.86714164056084	1078	25	15083	25	3.72610423117203e-05	ATP2B2,SLC8A1,CALM2,ATP1B1,RAPGEF4,ADCY1,CAMK2A,ADCY2,PLCB3,PPP2CB,CACNG3,ATP2A2,ATP2B4,CACNA2D2,ATP1A2,ATP2B3,PPP1R1A,TPM1,ADCY5,CACNG7,TPM2,CACNB2,CALM1,ATP1A3,AKT3,CAMK2B,ADCY6,GNAQ,CACNG2,PPP2R3C,ADRA1B,PPP2R1B,SCN4B,PPP2CA,ATF6B,CACNB1,PPP2R2B,MAPK1,PRKACB,CALM3,CACNA1S,CREB3L1,PPP2R5B,PPP1CB,ADCY8,MYH7,ATP2B1,CACNG5,ATP1B2,PLN,CREB1,CALML4,ATF4,ATP1A1,PPP2R5E,CREB3,PLCB4,KCNQ1,AGTR2,CACNG4,CACNB4,AKT2,ATP1B3,SCN1B,PPP2R2D,TNNI3,CACNA2D4,GNAI3,CREB3L2,MAPK14,TNNC1,PIK3R6,ADRB2,CACNA1C,CACNB3,PPP1CA,ADRA1D,CAMK2D,GNAS,PPP2R5D,RPS6KA5,PPP2R5C,MYL4,BCL2,RYR2,PRKCA,PPP2R2A,ADRA1A,MAPK11,SCN7A,CREB3L3,GNAI1,ATF2,CREB5,PRKACA,CACNA2D3,ADCY3,PPP1CC,CACNG8,ADRB1,CREM,TPM3,PPP2R1A,SLC9A1,TPM4,CREB3L4,ADCY9,MAPK3,PPP2R3D,MAPK13,AKT1,MAPK12,PPP2R5A,RAPGEF3,PPP2R3A,CACNA1D,ADCY4,GNAI2,PIK3CG,ADCY7,PIK3R5,PLCB2	0.000463692970990297
Primary immunodeficiency	UP	6.91246562786434	1091	12	15083	12	3.83386458469026e-07	TAP2,BLNK,TAP1,CD8B1,IL2RG,JAK3,CD3E,BTK,IL7R,TNFRSF13B,LCK,RFX5,CIITA,RFXANK,RAG1,ZAP70,DCLRE1C,TNFRSF13C,ORAI1,IKBKG,UNG,CD40,RFXAP,ADA	8.58785666970618e-06
Phagosome	UP	6.34763307584746	619	31	15083	31	3.88508591964154e-09	CLEC7A,CTSS,ITGB2,FCGR3,CYBB,NCF1,ITGAM,H2-D1,TLR2,H2-T24,H2-T23,C1RA,TAP2,C3,OLR1,TAP1,ITGB5,ATP6V0D2,NCF2,MSR1,FCGR1,H2-AB1,TLR4,COLEC12,CTSL,H2-OB,ITGAV,H2-AA,CD14,FCGR4,NOS1,CD36,H2-Q8,SEC61A1,CYBA,ACTB,COMP,TCIRG1,H2-M3,ATP6V1G1,H2-T10,LAMP1,ITGA2,LAMP2,SEC61A2,ATP6V0E,H2-DMA,ATP6V0B,ITGA5,H2-DMB1,H2-EB1,TUBB6,SCARB1,DYNC1I2,TUBB1,TLR6,CORO1A,H2-BL,THBS3,M6PR,THBS2,NCF4,PIK3C3,THBS4,RAB5C,PLA2R1,RAC1,MRC1,DYNC2H1,COLEC11,RAB5B,CD209F,SEC61G,VAMP3,ATP6V0D1,ATP6V0A1,RILP,STX18,ITGB3,STX12,RAB7,ITGB1,DYNC1H1,TUBA1C,DYNC1LI2,ATP6V1E1,HGS,ACTG1,SEC22B,TUBA1B,ATP6V1C1,THBS1,PIKFYVE,ATP6AP1,SEC61B,TUBB5,DYNC1LI1,EEA1,ATP6V1H,ATP6V0E2,CANX,RAB5A,DYNC1I1,ATP6V1D,STX7,ATP6V1A,H2-Q1,TUBB3,ATP6V1F,TUBA1A,ATP6V1B2,ATP6V0A2,CALR,TUBA8,TUBB2A,ATP6V1G2,TUBA4A,TUBB2B,MRC2	1.88193981642826e-07
Ribosome	UP	1.88935573595573	5387	83	15083	83	3.94791355162738e-09	RPS4X,RPL10,RPL23,RPL9,FAU,RPL6,RPLP0,RPS21,RPL12,RPL5,RPL32,RPL4,RPS25,RPS20,RPL13A,RPL17,RPLP1,RPS9,RPLP2,RPS8,RPL21,RPL14,RPL7,RPS6,RPL13,RPL31,RPSA,RPL3,RPL35,RPS2,RPS19,RPS27A,RPS3,RPS24,MRPL23,RPS13,MRPS6,RPS7,RPL19,RPS18,RPS12,MRPL24,UBA52,MRPL30,RPS5,RPS26,RPS11,RPL18,RPL27A,RPS15,MRPS15,GM4925,RPL22,RPS29,RPL24,MRPS14,MRPL20,RPL18A,RPL15,RPL7A,MRPL33,MRPL35,RPS14,RPS17,MRPS2,RPL36,RPS27,RPL8,RPL34,MRPS18A,RPL10A,RPS10,MRPL36,MRPL1,MRPS17,RPL27,MRPL9,RPL35A,MRPL32,RPL30,MRPL34,RPS16,MRPL17,RPL11,MRPL11,RPL29,MRPS10,MRPL21,RPL23A,RPL41,RSL24D1,RPL39,MRPL3,MRPL13,MRPS5,RPL36AL,MRPL2,RPL37,RPL37A,RPS15A,RPS28,MRPL14,MRPL22,MRPS7,MRPS12,MRPL16,RPL36A,RPS27L,MRPL18,MRPL15,MRPS9,MRPL10,RPL28,MRPS11,MRPL4,MRPS21,MRPL28,MRPS18C,RPL38,MRPL19,MRPL12,MRPS16,MRPL27	1.88193981642826e-07
Cytokine-cytokine receptor interaction	UP	4.25791814701589	1092	41	15083	41	4.03902844503534e-09	CSF3R,CCL6,TNFSF8,CSF1R,CXCL12,CCL5,OSMR,CSF2RB,TNFRSF1A,CCL3,IL21R,CSF1,TGFB1,CCL12,IL1R1,CSF2RB2,TNFSF10,FLT1,IL2RG,TGFBR2,IFNAR2,TGFBR1,IL17RE,CXCL5,IL11RA1,IFNGR1,CRLF2,MET,PPBP,IL10RA,FAS,IL20RB,IL7R,TNFRSF13B,IL13RA1,TNFRSF14,CSF2RA,TNFRSF10B,IL10RB,CNTFR,IL17RA,IL2RB,IFNGR2,CCR2,CCR9,FLT3L,IL18,PDGFD,IL6RA,INHBB,CCL19,AMHR2,CCL28,IL15,EDA2R,CX3CL1,CCR5,IL17RC,TNFRSF19,LIFR,KIT,IL1A,ACVR1,LTBR,CCL9,IL3RA,PDGFB,TNFSF9,CXCR4,IL17D,FLT4,IL11,IL12RB2,EDA,TNFRSF11A,IL6ST,EGF,EPOR,HGF,TNFRSF4,IL23A,BMPR1B,CXCL14,TNFRSF13C,GM13308,CCL27A,AMH,THPO,TGFB3,CTF1,TNFSF13,TNFSF13B,VEGFB,PDGFRB,TNFRSF11B,NGFR,TNFRSF12A,INHBA,CCL25,ACVR1B,TNFRSF18,ACVR2A,BMPR2,LEPR,IL20RA,IL12RB1,IL2RA,TGFB2,IL4RA,IL1RAP,TNFSF12,ACVR2B,IL17RB,KDR,CNTF,PRLR,CD70,IL15RA,VEGFC,BMPR1A,BMP2,RELT,IL22,CD40,PDGFA,GHR,FLT3,BMP7,IFNAR1,PDGFRA,PDGFC,VEGFA,EGFR	1.88193981642826e-07
NOD-like receptor signaling pathway	UP	2.81160195331838	2498	61	15083	61	4.0616544572103e-09	IFI204,IRF9,GBP2,STAT1,GBP3,CYBB,IRF7,GBP7,CTSB,NAIP2,OAS1B,GBP5,CCL5,NAIP5,ITPR3,OAS3,STAT2,OAS2,OAS1G,CASP12,PLCB2,CASP4,CCL12,GSDMD,IFNAR2,TLR4,PRKCD,TMEM173,AIM2,CASP8,BIRC3,CASP1,CARD9,CARD6,RIPK1,RHOA,RNASEL,GABARAP,RNF31,MYD88,CYBA,NLRP3,RELA,NLRP1A,PYCARD,GM5136,NFKB1,IL18,NAMPT,NLRP1B,RIPK2,MAPK12,TICAM1,MAVS,NOD2,TRAF6,TXNIP,TRPV2,MAPK13,P2RX7,MAPK3,TRAF2,IRAK4,PSTPIP1,TRPM7,BRCC3,ITPR2,GABARAPL2,ANTXR1,TXN1,TRAF5,TYK2,JAK1,TRP53BP1,SHARPIN,TAB2,VDAC2,GABARAPL1,NOD1,TNFAIP3,IKBKE,MAPK11,TBK1,RBCK1,TXN2,TAB1,TRPM2,IRF3,BCL2,IKBKG,FADD,NLRX1,NFKBIB,VDAC3,TANK,NFKBIA,MAPK14,MAP3K7,VDAC1,ANTXR2,ATG16L1,MFN1,DHX33,PLCB4,NLRP6,ATG5,CHUK,TAB3,MAPK8,SUGT1,DNM1L,MAPK9,ATG12,JUN,XIAP,MAPK10,BCL2L1,MAPK1,NEK7,CASR,TRAF3,HSP90AA1,BIRC2,IFNAR1,IKBKB,TRIP6,MFN2,PLCB3,PANX1,HSP90AB1,ITPR1	1.88193981642826e-07
Gastric acid secretion	DOWN	3.61936985578192	1437	20	15083	20	4.10590664301491e-06	CALM2,ATP1B1,ADCY1,ITPR1,CAMK2A,KCNJ10,CHRM3,ADCY2,PLCB3,SLC26A7,SLC4A2,ATP1A2,ADCY5,CALM1,CFTR,ATP1A3,CAMK2B,ADCY6,KCNJ16,GNAQ,KCNK10,PRKACB,CALM3,MYLK,ADCY8,ATP1B2,CCKBR,CALML4,ATP1A1,EZR,PRKCB,KCNE2,PLCB4,SLC9A4,KCNQ1,KCNK2,CAR2,ATP1B3,GNAI3,SSTR2,CAMK2D,GNAS,PRKCA,GNAI1,PRKACA,MYLK4,ADCY3,ITPR2,SLC9A1,HRH2,KCNJ2,ADCY9,ACTB,ADCY4,GNAI2,ADCY7,PLCB2,ITPR3	6.13148725356893e-05
Estrogen signaling pathway	DOWN	2.75653724971307	1537	25	15083	25	4.17553542420013e-05	GABBR1,SHC3,CALM2,EGFR,KCNJ6,ADCY1,ITPR1,HSP90AB1,ADCY2,GABBR2,PLCB3,GRM1,HSP90B1,ADCY5,OPRM1,HBEGF,KCNJ9,CALM1,AKT3,SHC2,FKBP4,MAP2K1,ADCY6,GNAQ,HSP90AA1,PIK3CB,PIK3R1,GNAO1,SHC4,HSPA1L,ATF6B,MAPK1,PRKACB,PIK3R2,CALM3,JUN,CREB3L1,ADCY8,PIK3R3,CREB1,CALML4,ESR1,ATF4,GRB2,HSPA1B,SRC,HSPA8,CREB3,PLCB4,AKT2,FKBP5,GNAI3,HSPA1A,CREB3L2,KRAS,PIK3CA,NRAS,SOS1,GNAS,SHC1,FOS,MAP2K2,CREB3L3,GNAI1,RAF1,ATF2,MMP2,CREB5,SOS2,KCNJ5,SP1,PRKACA,KCNJ3,ADCY3,ITPR2,CREB3L4,ADCY9,MAPK3,MMP9,AKT1,NOS3,ADCY4,GNAI2,PRKCD,ADCY7,PLCB2,PIK3CD,ITPR3,HSPA2	0.000505578343254502
Jak-STAT signaling pathway	UP	3.46167213114754	1525	35	15083	35	4.20075851881307e-09	IRF9,STAT1,GFAP,CSF3R,OSMR,CSF2RB,PIK3CD,STAT6,STAT2,IL21R,CSF2RB2,IL2RG,IFNAR2,JAK3,IL11RA1,IFNGR1,CRLF2,AOX3,IL10RA,IL20RB,IL7R,STAT3,IL13RA1,CSF2RA,IL10RB,CNTFR,PIAS1,SOCS3,PIAS3,IL2RB,JAK2,IFNGR2,STAT5B,SOCS1,SOCS2,STAT5A,IL6RA,AKT1,IL15,LIFR,IL3RA,FHL1,IL17D,IL11,IL12RB2,STAM2,TYK2,JAK1,IL6ST,SOCS6,EPOR,SOS2,PIAS2,MYC,IL23A,RAF1,THPO,CTF1,BCL2,PIAS4,SOS1,SOCS4,MCL1,EP300,PIK3CA,PIM1,LEPR,AOX1,IL20RA,IL12RB1,IL13RA2,IL2RA,AKT2,IL4RA,AOX4,CCND3,CDKN1A,SOCS7,CCND2,CNTF,PRLR,GRB2,PTPN11,PIK3R3,CREBBP,CISH,STAM,IL15RA,IL22,BCL2L1,PIK3R2,PTPN2,GHR,PIK3R1,PIK3CB,IFNAR1,AKT3,MTOR,CCND1,SOCS5	1.88193981642826e-07
Dopaminergic synapse	DOWN	1.98100343872385	2888	44	15083	44	4.59538193300357e-05	GRIA1,GRIA4,CALM2,KIF5A,KCNJ6,ITPR1,CAMK2A,ARNTL,PLCB3,PPP2CB,KIF5C,ADCY5,PPP3CB,GNG3,KCNJ9,CALM1,AKT3,PPP3CA,CACNA1A,CAMK2B,GNG2,GNG13,GNAQ,GRIA3,KIF5B,DRD2,GNAL,GRIN2A,GNG11,GSK3B,GNAO1,MAOA,PPP2R3C,DDC,PPP2R1B,CLOCK,GNG12,PPP2CA,ATF6B,PPP2R2B,PRKACB,GSK3A,MAPK10,CALM3,CREB3L1,PPP2R5B,PPP1CB,MAPK9,MAPK8,GRIN2B,CREB1,CALML4,ATF4,PPP2R5E,CREB3,PRKCB,PLCB4,AKT2,GRIA2,PPP2R2D,GNAI3,CREB3L2,PPP1R1B,MAPK14,CACNA1C,PPP1CA,CAMK2D,GNAS,PPP2R5D,SLC18A1,GNB1,SLC18A2,FOS,PPP2R5C,PRKCA,PPP2R2A,GNB4,COMT,CACNA1B,MAPK11,CREB3L3,GNAI1,ATF2,CREB5,ARRB2,KCNJ5,GNG10,GNB2,PRKACA,DRD5,PPP3CC,KCNJ3,PPP1CC,ITPR2,PPP2R1A,GNG4,CALY,GNB5,CREB3L4,PPP2R3D,MAPK13,AKT1,MAPK12,GNGT2,GNG8,PPP2R5A,DRD4,GNG5,PPP2R3A,CACNA1D,MAOB,GNG7,GNAI2,TH,PLCB2,ITPR3	0.000541771343680421
Olfactory transduction	DOWN	10.9026228831062	269	7	15083	7	4.77446827995553e-05	SLC8A2,SLC8A1,CALM2,ARRB1,SLC8A3,CAMK2A,NCALD,PRKG1,PDE2A,CALM1,CAMK2B,GNG13,GNAL,PRKACB,CALM3,CNGB1,SLC24A4,PDE1A,CALML4,GM4461,PDE1B,OLFR1507,CAMK2D,GNB1,OLFR1033,CNGA4,ARRB2,OLFR287,PRKACA,OLFR658,ADCY3,GUCY2E,RGS2,OLFR558,OLFR286,GNG7	0.000548451740876943
Cardiac muscle contraction	DOWN	1.58798369868001	7474	48	15083	48	5.53799754502426e-05	SLC8A1,ATP1B1,CACNG3,ATP2A2,UQCRQ,COX7B,CACNA2D2,ATP1A2,COX5B,TPM1,CACNG7,TPM2,CACNB2,COX6C,ATP1A3,COX6B2,CACNG2,SLC9A6,CACNB1,CACNA1S,UQCRB,UQCRFS1,MYH7,CACNG5,ATP1B2,COX8A,COX4I1,ATP1A1,COX5A,COX4I2,COX7B2,CACNG4,CACNB4,ATP1B3,COX6B1,COX7A1,TNNI3,CACNA2D4,CYC1,UQCRH,COX7C,TNNC1,UQCR11,CACNA1C,UQCR10,COX8B,CACNB3,COX7A2,MYL4,UQCRC1,RYR2,COX6A2,UQCRC2,COX6A1,CACNA2D3,CACNG8,TPM3,SLC9A1,TPM4,COX7A2L,CACNA1D	0.000620255725042717
Intestinal immune network for IgA production	UP	3.15053721327955	2837	16	15083	16	5.6775464430503e-05	CXCL12,CD86,ICOSL,TGFB1,H2-AB1,H2-OB,H2-AA,TNFRSF13B,MAP3K14,CCR9,H2-DMA,CCL28,IL15,H2-DMB1,H2-EB1,CD80,LTBR,CXCR4,ITGA4,ITGB7,TNFRSF13C,TNFSF13,TNFSF13B,CCL25,IL15RA,CD28,CD40	0.00062037580646013
Glutathione metabolism	UP	2.04157169928305	4674	31	15083	31	5.94163387059865e-05	GPX3,HPGDS,MGST1,GSTM1,LAP3,GSTT3,GCLM,IDH2,GSTP2,GSTM7,ODC1,G6PDX,GPX4,GSTO2,RRM1,GPX1,GSTM6,SRM,GGT5,GSTP1,GSR,GSTA3,GSTK1,GSTO1,RRM2B,GSTM4,GSTA4,TXNDC12,GGCT,GSTT1,PGD,GGT1,OPLAH,GCLC,GPX7,GSTT2,GGT7,GSTM2,NAT8,MGST3,GSS,GSTM5,G6PD2,ANPEP,RRM2,GM853,SMS,IDH1,GPX8	0.000633774279530523
Leukocyte transendothelial migration	UP	4.86077989042862	642	18	15083	18	6.03549086375388e-07	ITGB2,CYBB,NCF1,ITGAM,ICAM1,VAV1,ITGAL,CXCL12,PIK3CD,RAC2,NCF2,ITK,VCAM1,PLCG2,PTK2B,GNAI2,RASSF5,PECAM1,RHOA,MSN,CYBA,ACTB,ESAM,RAPGEF3,PLCG1,F11R,VCL,MAPK12,RHOH,MAPK13,MMP9,VASP,CDC42,ROCK1,NCF4,CLDN19,CLDN14,CXCR4,RAC1,CLDN10,ITGA4,MYL12B,CTNNA1,MMP2,GNAI1,MAPK11,CLDN5,MYLPF,PRKCA,CDH5,ITGB1,RAP1B,JAM3,VAV2,PIK3CA,MAPK14,ROCK2,SIPA1,CTNND1,GNAI3,ACTG1,JAM2,RAP1A,PRKCB,MYL9,EZR,CLDN1,PTPN11,PIK3R3,VAV3,CLDN2,ARHGAP5,PIK3R2,CTNNB1,OCLN,ACTN4,PXN,PIK3R1,PIK3CB,CLDN11,CTNNA3,ACTN1,CTNNA2,THY1,PTK2,BCAR1,RAPGEF4	1.28757138426749e-05
Cell adhesion molecules (CAMs)	UP	5.07288147985669	705	23	15083	23	6.24366847112867e-09	ITGB2,CD22,ITGAM,H2-D1,ICAM1,H2-T24,ITGAL,H2-T23,SIGLEC1,SPN,SELPLG,CD86,CD274,CD8B1,ICOSL,H2-AB1,VCAM1,H2-OB,ITGAV,H2-AA,PECAM1,NLGN1,H2-Q8,ESAM,CD34,H2-M3,H2-T10,F11R,H2-DMA,H2-DMB1,H2-EB1,CD226,CD80,SELL,H2-BL,CD276,PVR,CLDN19,CLDN14,SDC4,CLDN10,ITGA4,L1CAM,CADM1,CNTN2,ITGB7,SDC3,ICAM2,CLDN5,SDC1,ITGA9,CDH5,NEGR1,MAG,NRCAM,MPZL1,ITGB1,JAM3,VCAN,ITGA6,NRXN3,JAM2,ALCAM,CDH2,LRRC4C,CLDN1,LRRC4,SDC2,NTNG1,CD28,CADM3,NTNG2,NRXN1,LRRC4B,CLDN2,CD40,NCAM1,CDH15,OCLN,CDH3,H2-Q1,PTPRF,NFASC,CNTNAP2,ITGB8,CNTN1,CLDN11,ITGA8,NLGN3,NEO1,NCAM2,CDH1,NRXN2,NLGN2,CNTNAP1,PTPRM,CDH4	2.54287588642331e-07
Insulin secretion	DOWN	3.08407966302703	1482	20	15083	20	6.39945173823708e-05	KCNJ11,ATP1B1,RAPGEF4,ADCY1,CAMK2A,CHRM3,ADCY2,PLCB3,SNAP25,ATP1A2,KCNMA1,ADCY5,ABCC8,RIMS2,STX1A,ATP1A3,CAMK2B,ADCY6,GNAQ,KCNN2,ADCYAP1,ATF6B,PRKACB,PCLO,CACNA1S,CREB3L1,ADCY8,ATP1B2,CREB1,ATF4,ATP1A1,RAB3A,CREB3,PRKCB,PLCB4,ATP1B3,KCNMB2,CREB3L2,CACNA1C,GLP1R,KCNMB1,GNA11,CAMK2D,GNAS,KCNN1,RYR2,PRKCA,ADCYAP1R1,CREB3L3,ATF2,CREB5,PRKACA,ADCY3,VAMP2,SLC2A1,KCNN3,KCNMB4,CREB3L4,ADCY9,TRPM4,KCNU1,CACNA1D,ADCY4,ADCY7,PLCB2,ITPR3	0.000666733576448887
Arachidonic acid metabolism	UP	2.66439266487214	2972	21	15083	21	6.62267760138668e-05	GPX3,HPGDS,TBXAS1,PTGS2,CYP2E1,PTGES,LTA4H,PLA2G4C,ALOX8,PLA2G4E,CBR2,ALOX12,CYP2J12,PLA2G16,PLA2G5,GPX1,PLA2G4A,GGT5,CBR1,PLA2G3,PLA2G4B,CYP2U1,CYP4F13,LTC4S,PLA2G6,GGT1,EPHX2,CYP4F14,GPX7,PTGES3,CYP2J6,PTGS1,CBR3,ALOX5,CYP2J9,PLA2G12A,PTGDS,PTGES2,PTGIS,GPX8	0.000674308992141189
HIF-1 signaling pathway	UP	2.58466304168726	1785	26	15083	26	7.04916667699784e-05	CYBB,PIK3CD,HK3,FLT1,PLCG2,TLR4,HMOX1,IFNGR1,TRF,NOS2,ENO3,STAT3,MKNK2,RPS6,PFKL,RELA,PDK1,SERPINE1,PLCG1,IFNGR2,NFKB1,IGF1,RPS6KB2,IL6RA,NOS3,INSR,AKT1,ARNT,MAPK3,RBX1,LTBR,SLC2A1,IGF1R,CDKN1B,RPS6KB1,EGF,EIF4EBP1,EGLN1,ALDOA,MKNK1,ENO1,MAP2K2,PFKFB3,GAPDH,PRKCA,BCL2,ERBB2,CAMK2D,EP300,PIK3CA,ANGPT2,CUL2,HKDC1,EDN1,AKT2,HK1,TEK,EIF4E2,PRKCB,VHL,HIF1A,CDKN1A,ANGPT1,PIK3R3,CREBBP,EGLN3,EIF4E,PIK3R2,MAPK1,PDHA1,LDHA,PIK3R1,PIK3CB,CAMK2B,MAP2K1,PDHB,PGK1,AKT3,EGLN2,MTOR,ENO2,VEGFA,HK2,CAMK2A,EGFR	0.000701783704732229
Retrograde endocannabinoid signaling	DOWN	2.70887212643678	2112	33	15083	33	7.0939056295849e-07	GABRA2,GRIA1,GRIA4,DAGLA,KCNJ6,ADCY1,ITPR1,ADCY2,PLCB3,GRM1,SLC17A7,ADCY5,GNG3,KCNJ9,GABRA3,GABRA5,GABRB3,CACNA1A,ADCY6,GNG2,GNG13,GNAQ,GRIA3,GABRA6,GABRB2,SLC32A1,ABHD6,GNG11,GRM5,GABRG3,GNAO1,GABRG2,GABRA4,GNG12,MAPK1,PRKACB,MAPK10,GABRR2,CACNA1S,FAAH,ADCY8,MAPK9,MAPK8,PRKCB,PLCB4,GABRA1,GRIA2,GNAI3,MAPK14,CACNA1C,MGLL,GNB1,PRKCA,GNB4,GABRG1,CACNA1B,MAPK11,GNAI1,NAPEPLD,KCNJ5,GNG10,GNB2,PRKACA,DAGLB,KCNJ3,ADCY3,GABRD,ITPR2,GNG4,GNB5,ADCY9,MAPK3,GABRB1,MAPK13,MAPK12,CNR1,GNGT2,GNG8,GNG5,CACNA1D,ADCY4,GNG7,GNAI2,ADCY7,PLCB2,PTGS2,ITPR3	1.4445771463882e-05
