Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Leukocyte transendothelial migration	UP	3.29265893923428	949	22	12783	22	1.19523543494759e-05	CYBB,PRKCA,ITGB1,CYBA,GNAI2,ACTG1,ITGA4,MSN,ITGB2,ITGAL,PIK3CD,ICAM1,VAV1,ITK,NCF1,RAC2,OCLN,CTNNA1,CLDN23,ITGAM,CLDN7,PTK2,VCAM1,F11R,NCF4,RHOH,PTK2B,PRKCB,VAV2,CLDN5,TXK,RASSF5,PLCG2,CLDN3,CLDN6,CTNNB1,RAPGEF3,VASP,EZR,SIPA1,PTPN11,CLDN1,MMP9,GNAI1,ACTN1,MYL12A,CDH5,MAPK14,RAP1B,MYLPF,CLDN4,CXCR4,VAV3,PIK3R2,MAPK12,ESAM,PIK3CA,CTNND1,MYL2,PLCG1,PIK3R1,CLDN14,RHOA,ROCK2,CDC42,RAPGEF4,MYL12B,MMP2,MAPK11,GNAI3,ARHGAP35,ROCK1,MAPK13,RAP1A,JAM3,CXCL12,THY1,ARHGAP5,ACTN4,PIK3R3,MYL9,PXN,JAM2,RAC1,ACTB,BCAR1,PIK3CB,VCL,CLDN2,CTNNA3	0.000156786765878419
Hematopoietic cell lineage	UP	1.91111070595099	4285	41	12783	41	1.24653818692755e-05	CD36,IL7R,CD4,IL1B,ITGA4,CSF1R,CD9,FCGR1,CD8A,CD2,CD44,CD1D1,CD1D2,H2-DMB1,H2-DMB2,ITGAM,H2-DMA,IL6RA,H2-AB1,IL1R1,CSF1,H2-EB1,FLT3,CD38,CD33,CD37,CD22,CD5,H2-AA,DNTT,IL7,ITGA2,H2-OB,KITL,CSF2RA,KIT,IL1A,SIGLECH,ITGA5,ITGA3,CSF3R,IL3RA,CD34,ITGA1,H2-OA,CD7,ITGB3,CD55,CD55B,CR2,THPO,ITGA2B,IL9R,GM13305,IL11RA1,IL11RA2,CD59A,CD59B,TFRC,ANPEP,ITGA6,IL4RA,CD14,MME	0.000158844580391339
Tryptophan metabolism	DOWN	5.72775434897206	1084	17	12783	17	1.42705575134627e-08	KYNU,CYP1A2,AFMID,CAT,AOX3,AADAT,DDC,KYAT3,HADH,TDO2,ECHS1,ACAT1,ALDH9A1,ALDH3A2,ALDH2,MAOB,HAAO,CYP1A1,HADHA,AOX2,GCDH,ALDH7A1,IDO2,TPH1,KMO,KYAT1,AOX1,MAOA,IL4I1,CYP1B1,OGDHL,EHHADH,ACAT2,ALDH1B1,ACMSD	4.95007077942861e-07
Cytokine-cytokine receptor interaction	UP	2.50553815506834	1773	49	12783	49	1.44284574288278e-08	PRLR,IL13RA1,LIFR,FAS,IL7R,CXCL14,EDA2R,CCL6,IL1B,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,CSF1R,TNFRSF12A,CXCL16,OSMR,CCL9,IL6ST,TNFSF10,CSF2RB,CSF2RB2,IFNAR2,PDGFD,IL6RA,IL10RA,IL2RB,TNFSF13B,IL18R1,IL18RAP,FASL,MET,IFNGR2,CCL5,BMP7,IL1R1,CSF1,IFNGR1,IL2RG,IL15,CXCL9,TGFB2,LTB,CCL19,CCR1,IL17RB,FLT3,CCR5,IL10RB,CXCL11,ACVR1,CXCL5,CLCF1,PDGFA,CRLF2,IL17RC,TGFBR1,CCL2,IL7,PDGFRA,TNFRSF21,CXCL10,OSM,FLT4,IFNAR1,KITL,CSF2RA,KIT,IL1A,IL17RE,TNFRSF11B,IL12RB2,CCL3,CXCR6,CSF3R,TNFRSF19,HGF,TNFRSF14,IL3RA,TGFBR2,CXCR4,CCR9,VEGFB,TGFB1,XCR1,INHBB,CD40LG,CX3CL1,TGFB3,IL18,IL22RA1,CXCL1,VEGFA,ACVR2A,VEGFC,TNFRSF1A,ACVR2B,IFNK,CCL28,IL21R,BMPR1A,TNFRSF13C,CXCR5,CD40,IL17RA,EDA,RELT,THPO,CTF1,IL1RAP,PDGFC,CXCL12,TNFRSF11A,FLT1,TNFRSF1B,TNFRSF10B,ACKR3,KDR,IL9R,INHBE,GM13305,IL11RA1,IL11RA2,ACVR1B,CNTF,IL15RA,TNFSF12,CCL24,BMP2,GHR,EDAR,IL4RA,PDGFRB,BMPR2,INHBA,LTBR,INHBC,TNFSF13,EGFR	4.95007077942861e-07
Steroid biosynthesis	UP	11.3593009478673	633	9	12783	9	1.6285581039277e-07	SQLE,LIPA,CYP51,TM7SF2,HSD17B7,LSS,SC5D,MSMO1,SOAT1,CYP2R1,FDFT1,DHCR24,DHCR7,SOAT2,EBP,NSDHL	3.30153142887161e-06
Carbon metabolism	DOWN	2.34294274749198	2621	49	12783	49	1.78343979584383e-08	RGN,HAO1,CAT,ACADM,GOT2,GPT2,IDH3A,SHMT2,GPT,PGK1,PKLR,PCX,ECHS1,MUT,ACAT1,IDH2,MCEE,GLDC,PCCA,CPS1,SDHD,ACADS,TKT,SDHB,SDHA,ALDH6A1,ESD,CS,CSL,ME1,MDH2,TALDO1,TPI1,FBP1,SDHC,ALDOB,H6PD,SUCLG1,ACO2,HIBCH,HADHA,GLYCTK,IDH3G,GLUD1,MDH1,SDSL,SUCLA2,PDHB,RPE,DLD,SUCLG2,GOT1,GAPDH,PSPH,IDH3B,AMT,PGAM1,DLST,ENO2,PGLS,PFKM,FH1,DLAT,GCK,TKFC,IDH1,SDS,HK1,PFKL,ENO1,ENO1B,SHMT1,ENO3,PFKP,IDNK,PCCB,PGAM2,ME3,ACO1,PKM,ACSS1,ADPGK,PGP,OGDHL,EHHADH,GPI1,ACAT2,AGXT,HK2,PDHA1,ME2,FBP2,HK3,MTHFR,G6PD2,G6PDX,RPIA,PRPS2,ACSS2,PRPS1,ALDOA,PSAT1	5.68152963533106e-07
beta-Alanine metabolism	DOWN	3.59409559512652	2134	15	12783	15	1.85902934590754e-05	ACADM,ECHS1,ALDH9A1,ALDH3A2,ALDH2,CNDP2,ALDH6A1,UPB1,DPYS,ABAT,GAD2,AOC3,HIBCH,HADHA,SRM,ALDH7A1,DPYD,MLYCD,SMS,EHHADH,ALDH1B1,ALDH1A3,ALDH3B1,CNDP1,SMOX	0.000230313080076323
Osteoclast differentiation	UP	1.71599788996428	4943	71	12783	71	1.89857263688253e-07	AKT1,CYBB,CYBA,IKBKB,RELB,JUNB,IL1B,LCK,CSF1R,FCGR4,SIRPA,PIK3CD,TYROBP,NCF1,FCGR1,PPP3CA,NFKB1,JUN,IFNAR2,FHL2,IFNGR2,IL1R1,SPI1,SYK,ACP5,TAB1,CSF1,NCF4,IFNGR1,BTK,TGFB2,JUND,TYK2,STAT1,NFKB2,IRF9,PLCG2,LCP2,FOS,GAB2,FCGR2B,FCGR3,GM14548,GM15448,LILRA6,PIRA2,PIRB,BLNK,TGFBR1,AKT2,SIRPB1A,SIRPB1B,PPP3CB,SQSTM1,LILRA5,IFNAR1,FYN,NFATC2,IL1A,CYLD,TNFRSF11B,SOCS3,TRAF2,OSCAR,MAPK14,NFKBIA,TGFBR2,RELA,PIK3R2,NFATC1,MAPK12,TGFB1,PIK3CA,MAP2K1,AKT3,PIK3R1,CTSK,MAPK10,TRAF6,TNFRSF1A,JAK1,CREB1,ITGB3,MAPK11,MAP2K7,MAPK13,MAPK8,IKBKG,TNFRSF11A,MAPK3,PIK3R3,MITF,MAP3K14,PPP3CC,TEC,TAB2,PPP3R1,MAPK1,MAP3K7,STAT2,RAC1,MAPK9,MAP2K6,PPARG,CHUK,PIK3CB,GRB2	3.68157998282438e-06
Glyoxylate and dicarboxylate metabolism	DOWN	4.01252092633929	2048	18	12783	18	2.17478541952865e-07	GLUL,AFMID,HAO1,CAT,GRHPR,SHMT2,MUT,ACAT1,MCEE,GLDC,PCCA,CS,CSL,MDH2,HOGA1,GCSH,ACO2,GLYCTK,MDH1,DLD,AMT,HYI,SHMT1,PCCB,ACO1,PGP,ACAT2,AGXT	3.99640165948511e-06
Drug metabolism - cytochrome P450	DOWN	6.52526799387443	653	14	12783	14	2.24013545935264e-07	GSTM7,CYP1A2,AOX3,GSTM1,UGT2B37,UGT2B38,UGT2B5,MGST3,MGST1,FMO1,FMO3,GSTM6,GSTT2,FMO2,MAOB,GSTA1,GSTA2,MGST2,GSTO1,AOX2,GSTT1,GSTM5,GSTK1,FMO6,GSTO2,FMO4,AOX1,GSTM3,UGT2B36,GSTA4,MAOA,ADH7,CYP2E1,GSTM4,GSTP1,GSTP2,ALDH1A3,ALDH3B1,HPGDS,GSTA3,FMO5,UGT2B34	3.99640165948511e-06
2-Oxocarboxylic acid metabolism	DOWN	2.63941153697251	4305	16	12783	16	2.52721974983716e-05	AADAT,GOT2,GPT2,IDH3A,GPT,IDH2,CS,CSL,ACY1,BCAT2,ACO2,IDH3G,NAGS,GOT1,IDH3B,BCAT1,IDH1,ACO1	0.000301686943802562
Drug metabolism - other enzymes	DOWN	4.12735239852399	1355	14	12783	14	2.57042687544784e-05	CES1D,CES1C,XDH,UGT2B37,UGT2B38,UGT2B5,TYMP,TPMT,NAT1,CES2H,UPB1,DPYS,CES2G,GMPS,TK1,ITPA,DPYD,UCK2,HPRT,UGT2B36,IMPDH1,UPP1,NAT2,UCKL1,UCK1,TK2,GUSB,CES2A,UMPS,UPP2,IMPDH2,UGT2B34	0.000301686943802562
Retinol metabolism	UP	17.0597474591931	191	13	12783	13	2.72924427502375e-09	CYP2C40,CYP2C68,UGT2B34,CYP26A1,CYP4A12A,CYP4A12B,CYP2C65,CYP2C66,ALDH1A7,CYP2C29,CYP2C38,CYP2C39,HSD17B6,ALDH1A2,ALDH1A1,RDH11,CYP2C37,CYP2C50,CYP2C54,CYP2C55,CYP2C44,ADH7,UGT2B36,AOX1,RDH10,BCO1,CYP4A10,CYP4A31,CYP4A32,RPE65,DGAT1,DHRS9,AOX2,DHRS4,RDH5,CYP1A1,CYP2B10,DHRS3,RETSAT,CYP26B1,UGT2B37,UGT2B38,UGT2B5,CYP2C70,AOX3,LRAT,CYP2A12,CYP1A2,CYP3A13,CYP3A25,CYP4A14	2.51734504416338e-07
Apoptosis	UP	3.26794180533606	1041	33	12783	33	2.75861552490042e-08	FAS,CASP12,SPTAN1,MAP3K5,CTSD,CTSL,AKT1,CTSS,CTSZ,PTPN13,PARP3,IKBKB,ACTG1,CTSW,CAPN2,PIK3CD,GZMB,CASP2,NFKB1,BCL2A1A,BCL2A1B,BCL2A1C,BCL2A1D,JUN,TNFSF10,CASP8,CSF2RB,CSF2RB2,CTSB,DAXX,EIF2AK3,GADD45B,BIRC3,PRF1,FASL,TRAF1,ATF4,NRAS,ATM,CTSF,APAF1,DDIT3,PMAIP1,CASP7,FOS,PIDD1,RIPK1,FADD,BAX,AKT2,CASP9,LMNB2,ITPR1,TUBA1A,PARP2,TRAF2,CAPN1,NFKBIA,IL3RA,ITPR3,RELA,CASP6,PIK3R2,LMNA,PARP4,PARP1,PIK3CA,BAK1,TUBA1B,BCL2,MAP2K1,AKT3,ENDOG,SEPT4,ERN1,BID,EIF2S1,PIK3R1,GADD45A,CTSK,MAPK10,KRAS,TRP53,TRADD,SPTA1,DFFA,TNFRSF1A,TUBA3A,DIABLO,HRAS,BCL2L11,HTRA2,DFFB,MAPK8,IKBKG,MAPK3,CTSH,PIK3R3,MAP2K2,TNFRSF10B,MAP3K14,BAD,TUBA1C,BIRC5,TUBA4A,NGF,MAPK1,RAF1,LMNB1,BIRC2,CFLAR,GADD45G,MAPK9,ACTB,PDPK1,CASP3,AIFM1,CHUK,DAB2IP,ITPR2,PIK3CB,CTSC,XIAP,CYCS	8.20228349403725e-07
Steroid hormone biosynthesis	DOWN	6.59305923961096	783	21	12783	21	2.76378731012272e-09	CYP2C40,CYP2C68,CYP3A25,AKR1C18,CYP3A13,HSD17B12,CYP1A2,CYP2D22,AKR1D1,CYP2C70,UGT2B37,UGT2B38,UGT2B5,CYP2D40,CYP2D26,CYP2B10,CYP2D10,CYP2D11,CYP2D12,CYP2D34,CYP2D9,CYP7B1,CYP1A1,HSD11B2,CYP17A1,H2-KE6,SULT2B1,COMT,UGT2B36,CYP7A1,CYP19A1,CYP1B1,CYP2E1,SRD5A3,CYP11B2,CYP2C44,CYP2C55,CYP2C37,CYP2C50,CYP2C54,CYP21A1,CYP11A1,HSD17B2,HSD17B6,HSD17B7,CYP2C29,CYP2C38,CYP2C39,CYP2C65,CYP2C66,UGT2B34,SRD5A1	2.51734504416338e-07
Antigen processing and presentation	UP	3.72399930082154	1907	35	12783	35	3.00163560673639e-09	LGMN,CTSL,CTSS,CD4,H2-M3,H2-Q2,H2-T3,CD8A,RFX5,HSPA8,TAPBP,H2-DMB1,H2-DMB2,TAP2,PSME2,PSME2B,CTSB,H2-DMA,PSME1,H2-AB1,H2-T10,H2-T22,H2-M2,TAP1,CD74,H2-EB1,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,CIITA,H2-AA,IFI30,HSPA1A,HSPA1B,H2-OB,KIR3DL1,KIR3DL2,H2-T24,NFYA,H2-T23,HSP90AB1,RFXANK,NFYC,H2-OA,RFXAP,KLRD1,CREB1,HSPA5,B2M,NFYB,HSPA4,CANX,CALR,PSME3,HSP90AA1,PDIA3,HSPA2	2.51734504416338e-07
Arachidonic acid metabolism	UP	12.2913461538462	208	11	12783	11	3.03708201920827e-08	CYP2C40,CYP2C68,PLA2G16,CYP4A12A,CYP4A12B,CYP2C65,CYP2C66,CYP2C29,CYP2C38,CYP2C39,PLA2G12A,PTGS1,FAM213B,TBXAS1,HPGDS,PTGS2,PLA2G4A,PLA2G2D,PLA2G12B,CYP2C37,CYP2C50,CYP2C54,CYP2C55,GPX3,CYP2C44,ALOX15,GGT1,CBR3,GPX2,PLA2G2A,CYP2E1,PTGES3,PTGES2,LTA4H,GPX1,ALOX5,ALOX12,GPX7,PLA2G6,GPX8,CBR1,EPHX2,CYP4A10,CYP4A31,CYP4A32,PLA2G4B,GPX5,CYP2J6,CYP4F13,CYP2B10,LTC4S,CYP4F14,CYP2C70,CYP2U1,CYP4A14	8.46586612854305e-07
Arachidonic acid metabolism	DOWN	116.209090909091	6	3	12783	3	3.1128538314884e-05	CYP4A14,CYP2C40,CYP2C68,CYP2U1,CYP2C70,CYP4F14,LTC4S,CYP2B10,CYP4F13,CYP2J6,GPX5,PLA2G4B,CYP4A10,CYP4A31,CYP4A32,EPHX2,CBR1,GPX8,PLA2G6,GPX7,ALOX12,ALOX5,GPX1,LTA4H,PTGES2,PTGES3,CYP2E1,PLA2G2A,GPX2,CBR3,GGT1,ALOX15,CYP2C44,GPX3,CYP2C55,CYP2C37,CYP2C50,CYP2C54,PLA2G12B,PLA2G2D,PLA2G4A,PTGS2,HPGDS,TBXAS1,FAM213B,PTGS1,PLA2G12A,CYP2C29,CYP2C38,CYP2C39,CYP2C65,CYP2C66,CYP4A12A,CYP4A12B,PLA2G16	0.000355982771498417
Arginine biosynthesis	DOWN	8.26308985132515	819	9	12783	9	3.19304787799179e-06	GLUL,GOT2,GPT2,OTC,GPT,GLS2,ARG1,CPS1,ASS1,ACY1,GLUD1,NAGS,GOT1,NOS1,NOS3,GLS,ASL	5.2535096596391e-05
Chemokine signaling pathway	UP	2.10818834006762	2172	48	12783	48	3.35907043413908e-06	AKT1,STAT3,IKBKB,CCL6,GNAI2,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,HCK,DOCK2,PIK3CD,CXCL16,PRKCZ,VAV1,ITK,NCF1,PREX1,CCL9,NFKB1,RAC2,JAK2,LYN,PTK2,WAS,ARRB2,PLCB2,CCL5,GNGT2,ELMO1,ADCY7,NRAS,PTK2B,CXCL9,SHC1,PRKCB,CCL19,CCR1,STAT1,VAV2,CCR5,GRK6,GNB5,ADCY3,CXCL11,SRC,PRKACB,CXCL5,PAK1,CRKL,FGR,PLCB4,CCL2,AKT2,GNB1,ADCY4,GNG2,CXCL10,GNAI1,GRK5,WASL,CCL3,CXCR6,NFKBIA,RAP1B,ARRB1,RELA,CXCR4,VAV3,PIK3R2,CCR9,CRK,SOS2,BRAF,XCR1,PIK3CA,GNB4,ADCY1,SHC2,MAP2K1,AKT3,CX3CL1,TIAM1,GNB2,PIK3R1,GNG11,RHOA,CXCL1,KRAS,PRKCD,GRK4,GNG12,CCL28,ROCK2,CDC42,CXCR5,HRAS,NFKBIB,ADCY6,ADCY9,GNAI3,ROCK1,RASGRP2,RAP1A,CXCL12,GNG10,SOS1,GSK3A,IKBKG,GNG3,GSK3B,MAPK3,PIK3R3,PARD3,GNG4,FOXO3,ADCY5,MAPK1,PXN,PLCB1,RAF1,STAT2,CCL24,RAC1,BCAR1,GNG5,PLCB3,CHUK,PIK3CB,GRB2,PRKACA,STAT5B	5.2535096596391e-05
Th17 cell differentiation	UP	2.83167721518987	1600	28	12783	28	3.41595919572946e-06	STAT3,CD4,IKBKB,STAT6,IL1B,LCK,PPP3CA,NFKB1,RXRG,IL6ST,JAK2,JUN,H2-DMB1,H2-DMB2,H2-DMA,IL6RA,TBX21,IL2RB,H2-AB1,LAT,IFNGR2,ZAP70,IL1R1,SMAD2,IFNGR1,IL2RG,CD247,H2-EB1,TYK2,STAT1,PRKCQ,H2-AA,FOS,TGFBR1,SMAD3,PPP3CB,H2-OB,NFKBIE,NFATC2,MAPK14,NFKBIA,TGFBR2,RELA,NFATC1,MAPK12,HSP90AB1,TGFB1,RXRB,IRF4,H2-OA,PLCG1,MAPK10,SMAD4,HIF1A,JAK1,IL21R,NFKBIB,MAPK11,MAPK13,MAPK8,IL1RAP,MTOR,IKBKG,MAPK3,PPP3CC,PPP3R1,MAPK1,RXRA,NFATC3,MAPK9,HSP90AA1,AHR,RORC,IL4RA,CHUK,RARA,STAT5A,RORA,STAT5B	5.2535096596391e-05
NF-kappa B signaling pathway	UP	3.24578255053508	1856	41	12783	41	3.46754291946638e-09	PLAU,IKBKB,RELB,IL1B,LCK,LBP,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,TNFAIP3,ICAM1,CARD10,NFKB1,BCL2A1A,BCL2A1B,BCL2A1C,BCL2A1D,LYN,GADD45B,BIRC3,CARD14,TNFSF13B,VCAM1,LAT,TLR4,TRAF1,ZAP70,IL1R1,SYK,TAB1,PTGS2,BTK,PRKCB,LTB,CCL19,ATM,IRAK4,NFKB2,PLCG2,PRKCQ,MALT1,BCL10,BLNK,PIDD1,TICAM2,RIPK1,TRAF3,TAB3,TRAF2,CSNK2A2,NFKBIA,RELA,MYD88,TIRAP,PARP1,PIAS4,BCL2,CD40LG,PLCG1,TRAF6,TRADD,TNFRSF1A,TRAF5,TNFRSF13C,IRAK1,TRIM25,CD40,UBE2I,CXCL12,CSNK2B,IKBKG,TNFRSF11A,MAP3K14,TAB2,DDX58,CSNK2A1,MAP3K7,BIRC2,CFLAR,CHUK,ERC1,CD14,LTBR,XIAP	2.51734504416338e-07
Linoleic acid metabolism	DOWN	22.5449735449735	105	5	12783	5	3.57680047446962e-05	CYP2C40,CYP2C68,CYP3A25,CYP3A13,CYP1A2,CYP2C70,CYP2J6,PLA2G4B,PLA2G6,CYP2E1,PLA2G2A,ALOX15,CYP2C44,CYP2C55,CYP2C37,CYP2C50,CYP2C54,PLA2G12B,PLA2G2D,PLA2G4A,PLA2G12A,CYP2C29,CYP2C38,CYP2C39,CYP2C65,CYP2C66,PLA2G16	0.000398813252903363
Oxidative phosphorylation	DOWN	2.05459022886566	5279	84	12783	84	3.62414287469193e-09	UQCRFS1,UQCRQ,UQCRB,NDUFB3,COX7B,NDUFA4,NDUFS1,ATP5J,NDUFB10,LHPP,COX10,SDHD,NDUFV3,COX6A1,UQCR10,NDUFA10,ATP5L,NDUFA5,SDHB,NDUFA6,SDHA,UQCRH,NDUFA11,ATP5A1,NDUFS3,ATP6V0E2,ATP5F1,NDUFS8,NDUFA8,COX6B1,NDUFB4,NDUFB6,COX5A,COX5B,NDUFB11,NDUFV1,NDUFC2,SDHC,ATP6V0D1,ATP5J2,NDUFS2,NDUFB7,NDUFB5,NDUFS7,ATP5G3,NDUFB9,ATP5D,ATP5E,NDUFV2,PPA1,UQCR11,CYC1,ATP5O,NDUFA3,TCIRG1,NDUFA2,NDUFB8,NDUFAB1,NDUFC1,ATP5G1,ATP5H,PPA2,ATP6V1B1,NDUFS6,NDUFS5,ATP6V0E,NDUFA7,NDUFA12,NDUFA9,ATP5K,NDUFA13,ATP6V0C,UQCRC1,ATP5G2,COX8A,ATP6V1F,ATP6V1G1,COX4I1,COX7C,COX6C,NDUFB2,ATP5B,NDUFS4,COX17,COX15,ATP6V1C2,NDUFA1,ATP6V0B,COX7A2L,ATP6V1A,COX11,ATP6V1H,ATP6V1E1,ATP6V1B2,ATP6V1D,ATP6V0A1,ATP6V1C1,ATP6AP1,ATP6V0A2	2.51734504416338e-07
Biosynthesis of amino acids	DOWN	3.14192990441511	1690	27	12783	27	3.72491874012226e-07	GLUL,PAH,AADAT,GOT2,GPT2,IDH3A,SHMT2,OTC,GPT,PGK1,PKLR,PCX,IDH2,ARG1,CPS1,ASS1,TKT,CS,CSL,TALDO1,TPI1,CBS,CTH,ACY1,ALDOB,PYCRL,BCAT2,ACO2,IDH3G,SDSL,RPE,NAGS,GOT1,GAPDH,PSPH,IDH3B,ALDH18A1,ALDH7A1,BCAT1,PGAM1,ENO2,PFKM,IDH1,SDS,PFKL,THA1,ENO1,ENO1B,SHMT1,ENO3,PFKP,PGAM2,ACO1,PKM,TAT,PYCR2,MAT1A,RPIA,MTR,PRPS2,MAT2B,PRPS1,ALDOA,PSAT1,ASL	6.38966830036357e-06
Cell adhesion molecules (CAMs)	UP	2.86111836460626	2437	60	12783	60	3.75696007637316e-09	CDH1,ICOSL,ALCAM,CD4,ITGB1,PTPRC,H2-M3,ITGA4,ITGB2,ITGAL,H2-Q2,H2-T3,ICAM1,CD8A,CD2,GLG1,OCLN,SPN,H2-DMB1,H2-DMB2,CLDN23,ITGAM,CLDN7,H2-DMA,VCAN,ITGA9,VCAM1,H2-AB1,ITGA8,SIGLEC1,H2-T10,H2-T22,F11R,H2-M2,ITGAV,SDC3,CD6,ICAM2,H2-EB1,VTCN1,ICOS,SELPLG,CD226,CLDN5,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,CD22,CLDN3,CLDN6,ITGB8,SDC4,PVR,H2-AA,ITGB7,CADM1,PTPRM,CD80,CLDN1,H2-OB,CDH3,H2-T24,CDH5,H2-T23,CLDN4,CD34,ESAM,NEGR1,SELL,NTNG1,H2-OA,CD40LG,MPZL1,CLDN14,CD276,NECTIN2,CD40,CD86,NCAM1,CADM3,JAM3,SELE,L1CAM,NRCAM,NECTIN1,CNTNAP1,NLGN3,NEO1,PTPRF,CD274,SELP,LRRC4,JAM2,CDH2,NFASC,NLGN1,NRXN2,LRRC4C,ITGA6,SDC2,CLDN2,NCAM2,NECTIN3,NRXN1	2.51734504416338e-07
Phagosome	UP	2.88753176556008	1907	56	12783	56	3.95098997962862e-09	CD36,MARCO,CTSL,TLR2,CYBB,CTSS,ITGB1,CLEC7A,CYBA,H2-M3,ACTG1,THBS4,ATP6V0A2,FCGR4,ITGB2,C3,H2-Q2,H2-T3,NCF1,FCGR1,OLR1,MRC1,TUBB5,H2-DMB1,H2-DMB2,ITGAM,TAP2,H2-DMA,ATP6AP1,M6PR,SCARB1,H2-AB1,DYNC2H1,TLR4,H2-T10,H2-T22,DYNC1H1,H2-M2,ITGAV,STX12,NCF4,TAP1,ATP6V1C1,ATP6V0A1,H2-EB1,TLR6,PIKFYVE,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,ATP6V1D,H2-AA,FCGR2B,FCGR3,RAB7B,THBS2,ITGA2,MSR1,ATP6V1B2,H2-OB,C1RA,H2-T24,ATP6V1E1,ITGA5,TUBA1A,ATP6V1H,DYNC1LI1,STX7,COLEC12,H2-T23,PLA2R1,MRC2,VAMP3,ATP6V1A,SEC61A1,RAB5B,TUBA1B,H2-OA,SEC61G,RAB5A,TUBB6,ATP6V0B,DYNC1LI2,SEC61A2,ATP6V1C2,NOS1,TUBA3A,ITGB3,HGS,CANX,SFTPA1,CALR,RAB5C,ATP6V1G1,ATP6V1F,SEC61B,TUBB3,MBL2,EEA1,MBL1,ATP6V0C,TUBA1C,TUBA4A,ATP6V0E,LAMP2,TUBB4A,COLEC11,ATP6V1B1,DYNC1I2,TCIRG1,TFRC,ATP6V0D1,RAC1,TUBB4B,ACTB,ATP6V0E2,LAMP1,RAB7,SEC22B,CD14,TUBB2A,PIK3C3,STX18,RILP	2.51734504416338e-07
Peroxisome	DOWN	3.60422932330827	1260	27	12783	27	4.16374482670179e-08	AMACR,PHYH,BAAT,HAO1,HACL1,CAT,XDH,ACOX2,ACOX3,PRDX5,PEX14,ACOX1,IDH2,GNPAT,NUDT12,PEX13,HSD17B4,ABCD3,PEX5,PXMP4,PEX11A,ABCD1,PECR,ACSL1,FAR2,PRDX1,DAO,PEX16,PIPOX,SOD1,MPV17L,DHRS4,NUDT7,PEX6,PEX12,SOD2,ACAA1A,ACAA1B,GSTK1,ACOT8,NUDT19,ABCD4,EPHX2,PEX19,PXMP2,SLC27A2,HMGCL,MLYCD,PEX1,PEX2,PEX26,MPV17,PEX3,IDH1,CRAT,PEX7,PEX10,PAOX,PEX11G,PMVK,EHHADH,AGXT,PEX11B,ACSL3,ECH1,SLC25A17,AGPS,ECI2,MPV17L2,FAR1,ACSL5,DDO,MVK,CROT,ACSL4,ABCD2	1.09237070159353e-06
Natural killer cell mediated cytotoxicity	UP	3.12456534594914	1691	31	12783	31	4.61179578969961e-08	FAS,PRKCA,LCK,FCGR4,ITGB2,ITGAL,PIK3CD,ICAM1,TYROBP,PTPN6,VAV1,GZMB,PPP3CA,RAC2,TNFSF10,IFNAR2,PRF1,LAT,FASL,CD48,IFNGR2,FCER1G,ZAP70,SYK,IFNGR1,CD247,ICAM2,NRAS,PTK2B,SHC1,PRKCB,VAV2,KLRK1,PLCG2,LCP2,PAK1,SH2D1A,CD244,PTPN11,PPP3CB,NCR1,IFNAR1,FYN,NFATC2,SH3BP2,H2-T23,VAV3,PIK3R2,NFATC1,SOS2,BRAF,PIK3CA,SHC2,MAP2K1,KLRD1,PLCG1,BID,PIK3R1,KRAS,HRAS,RAC3,SOS1,MAPK3,PIK3R3,MAP2K2,TNFRSF10B,PPP3CC,PPP3R1,MAPK1,RAF1,RAC1,ARAF,CASP3,PIK3CB,GRB2	1.14270051233668e-06
Citrate cycle (TCA cycle)	DOWN	2.69381439868679	3109	19	12783	19	4.65572447808649e-05	IDH3A,PCX,IDH2,SDHD,SDHB,SDHA,PCK1,CS,CSL,MDH2,SDHC,SUCLG1,ACO2,IDH3G,MDH1,SUCLA2,PDHB,DLD,SUCLG2,IDH3B,DLST,FH1,DLAT,IDH1,ACLY,ACO1,PCK2,OGDHL,PDHA1	0.00050645197981136
Glutathione metabolism	DOWN	4.25593341260404	841	14	12783	14	4.98934458115219e-05	GSTM7,GGCT,GSTM1,MGST3,MGST1,RRM2,GPX4,GSTM6,IDH2,GSTT2,NAT8,NAT8F1,ANPEP,GCLM,GSTA1,GSTA2,MGST2,RRM1,GSTO1,SRM,GSTT1,GSTM5,GPX5,GSTK1,OPLAH,GSTO2,GCLC,LAP3,GSR,SMS,GPX8,IDH1,GSTM3,GPX7,GSTA4,GPX1,GSTM4,GPX2,GGT1,ODC1,GPX3,GSTP1,GSTP2,RRM2B,TXNDC12,G6PD2,G6PDX,HPGDS,GSS,GSTA3	0.000529820876950923
