Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Phagosome	UP	1.844630392734	3243	63	12534	63	1.53534119295973e-06	C1RA,MRC1,ATP6V1G2,CTSS,THBS1,TUBB6,ACTB,THBS3,FCGR4,MSR1,CYBB,THBS4,ITGB2,TUBA1B,OLR1,TUBB5,COLEC12,FCGR1,NOS1,CD14,FCGR2B,FCGR3,CLEC7A,CALR,THBS2,TLR4,TUBA1A,RAB5C,HGS,SEC61A1,ATP6AP1,TLR2,C3,ITGAV,DYNC2H1,ITGB3,H2-Q2,H2-T3,TUBA1C,MPO,RAB7B,ATP6V0C,RAC1,PLA2R1,LAMP2,ITGA2,H2-M3,ITGB1,NCF4,TCIRG1,SEC22B,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,COMP,TAP2,ATP6V0D1,CD36,DYNC1LI2,DYNC1I2,RAB5B,CORO1A,RAB7,MRC2,CTSL,ATP6V1B1,DYNC1LI1,ATP6V1F,COLEC11,ATP6V1A,TUBB3,H2-DMA,STX18,ATP6V1D,TLR6,PIKFYVE,H2-T23,LAMP1,CYBA,ACTG1,CANX,ATP6V0A2,M6PR,TUBB2B,TUBB1,RAB5A,DYNC1H1,EEA1,ITGAM,ATP6V0E,H2-T10,H2-T22,ATP6V1C1,ITGA5,SCARB1,SEC61B,STX12,H2-T24,ATP6V0E2,ATP6V1G1,H2-OB,TUBB4A,ATP6V1H,PIK3C3,TUBB2A,ATP6V0A1,TAP1,ATP6V1B2,TUBB4B,H2-OA,ATP6V0B,STX7,SEC61G,VAMP3,SEC61A2,ATP6V1E1,H2-DMB1,H2-DMB2,TUBA4A,NCF1,H2-AA,H2-EB1,H2-AB1,RILP,TUBA8,TFRC	3.77011559604556e-05
Osteoclast differentiation	UP	3.21186961869619	1084	30	12534	30	1.75400547530735e-07	FOS,CSF1R,TGFB2,JUNB,SIRPA,CSF1,FCGR4,JUN,TNFRSF1A,IL1R1,CYBB,LCP2,IFNGR1,GM14548,GM15448,LILRA6,PIRA2,PIRB,RELA,FCGR1,PPARG,TYROBP,TGFB1,GAB2,FCGR2B,FCGR3,IKBKB,JUND,LILRB4A,NFATC1,NFKBIA,ITGB3,TREM2,SYK,TNFRSF11B,ACP5,SQSTM1,TGFBR2,AKT3,RAC1,PIK3CD,CYLD,PLCG2,SPI1,CTSK,MAP2K7,PIK3R3,NCF4,IL1B,BTK,MAPK1,MAPK10,TRAF6,TYK2,TNFRSF11A,IRF9,TGFBR1,NFKB2,LILRA5,IFNGR2,MAP3K14,CREB1,MAPK3,NFATC2,SOCS3,CYBA,TAB2,JAK1,RELB,CAMK4,IKBKG,TNF,LCK,MAP3K7,PIK3R1,PIK3R2,AKT2,PIK3CA,MAPK14,MAPK13,NFKB1,TEC,MAPK11,MAPK12,PPP3R1,STAT2,IFNAR1,PIK3CB,PPP3CB,MAPK9,PPP3CA,FOSL2,FYN,TRAF2,IFNAR2,BLNK,CHUK,MAP2K6,MAP2K1,GRB2,AKT1,TAB1,PPP3CC,MAPK8,STAT1,NCF1,MITF,FHL2	5.16846946723899e-06
Estrogen signaling pathway	UP	2.53843038098979	2144	33	12534	33	1.75880514630133e-06	FOS,ADCY7,HSPA1A,HSPA1B,GNAO1,HSP90AA1,SHC1,ESR1,JUN,CREB3L2,GNAI3,ITPR1,HSPA2,ADCY3,CREB5,HSP90B1,SHC2,SRC,GNAS,ATF2,ATF6B,GABBR1,GNAI2,HSPA1L,CREB3,KCNJ3,ITPR3,KCNJ5,KRAS,GNAQ,CALM1,CALM3,AKT3,PIK3CD,ADCY2,PIK3R3,MAPK1,PLCB1,GNAI1,PRKCD,HBEGF,ADCY4,HSPA8,CREB1,MAPK3,NRAS,ATF4,PLCB2,PLCB3,SP1,PIK3R1,PIK3R2,AKT2,PIK3CA,NOS3,PLCB4,ITPR2,MAP2K2,PIK3CB,EGFR,ADCY9,HSP90AB1,ADCY6,PRKACB,MMP2,ADCY1,SOS1,SOS2,MAP2K1,ADCY5,GRB2,HRAS,AKT1,PRKACA,RAF1,FKBP4	4.09153618244836e-05
Propanoate metabolism	DOWN	9.75029171528588	857	18	12534	18	1.91037652363946e-09	SUCLA2,DBT,MUT,ECHS1,ALDH6A1,BCKDHA,ACAT1,SUCLG2,BCKDHB,DLD,ACACB,LDHB,PCCB,HADHA,HIBCH,SUCLG1,MLYCD,LDHA,ACSS1,MCEE,EHHADH,ACSS2,PCCA,ECHDC1,ACAT2,ACACA,ACSS3	1.76539977947421e-07
Citrate cycle (TCA cycle)	DOWN	11.0076112412178	732	18	12534	18	1.98131655526623e-09	SUCLA2,IDH2,CS,CSL,DLST,SUCLG2,PDHB,SDHA,PDHA1,FH1,DLAT,IDH3B,DLD,SDHB,IDH3G,SDHD,SDHC,SUCLG1,MDH1,IDH3A,MDH2,PCX,ACO1,PCK2,OGDHL,ACLY,IDH1,PCK1	1.76539977947421e-07
Regulation of actin cytoskeleton	UP	1.83547615265478	2384	59	12534	59	2.09908229937827e-05	PAK7,ACTB,CYFIP2,ENAH,F2R,FGFR1,ITGB4,ITGB2,ACTN4,PPP1R12C,DIAPH1,CFL1,ITGB8,GSN,MYL12B,MYH9,ARPC5,BDKRB2,TIAM1,FN1,FGD3,CD14,PAK2,TMSB4X,ITGA4,PIP4K2A,SRC,MSN,RAC2,FGFR2,ITGAE,EZR,ARPC1B,ITGAV,RHOA,MRAS,NCKAP1L,PIP4K2C,ITGB3,BRAF,IQGAP1,MYL7,PDGFRA,VAV1,FGFR3,RDX,RRAS,WAS,KRAS,PIP5K1A,DIAPH3,ARPC3,ITGAL,FGF10,FGF2,RAC1,PIK3CD,ITGA11,PPP1R12A,PFN2,MYH10,ITGA2,PIK3R3,ITGB1,PIP5K1C,LIMK1,MAPK1,PDGFD,PAK6,NCKAP1,ARHGEF6,SSH3,PXN,GNG12,PDGFRB,PPP1CC,PFN1,SSH1,PAK1,ABI2,ARHGEF1,ARPC2,WASF2,ITGB6,ARHGEF7,ITGA2B,CHRM2,ARHGAP35,ITGA9,VAV3,MYLK,PDGFB,MAPK3,ITGA3,NRAS,SCIN,ARPC4,PIKFYVE,FGF7,CRKL,APC2,CYFIP1,ROCK2,GNA13,ACTG1,PAK4,FGF12,SPATA13,PDGFC,DOCK1,LIMK2,GNA12,PIP5K1B,PIK3R1,ITGA1,ITGAM,PIK3R2,ITGA8,ITGA5,BCAR1,ARPC1A,PIK3CA,CRK,ITGB7,CDC42,IQGAP2,IQGAP3,SLC9A1,MAP2K2,ARHGEF12,PIK3CB,EGFR,GIT1,MYH14,ITGAX,ROCK1,PDGFA,MYLPF,CFL2,VCL,BRK1,APC,RRAS2,ARAF,SOS1,PIP4K2B,SOS2,WASL,FGF1,MYLK3,MYL12A,VAV2,FGF16,FGD1,MAP2K1,ARPC5L,PTK2,PPP1CA,PPP1CB,BAIAP2,HRAS,SSH2,PPP1R12B,FGF13,ITGA6,FGF9,RAF1,MYL2,ITGA7	0.000421724716511452
Valine, leucine and isoleucine degradation	DOWN	10.0348455966451	610	21	12534	21	2.55010301764003e-09	BCAT2,HADH,DBT,MUT,OXCT1,ECHS1,ACSF3,ALDH6A1,BCKDHA,ACADS,ACAT1,MCCC2,HADHB,IVD,BCKDHB,HMGCS1,DLD,PCCB,HADHA,HIBCH,HSD17B10,ALDH9A1,MCCC1,HIBADH,MCEE,ACAA2,AUH,ALDH7A1,HMGCL,ACAD8,EHHADH,ALDH2,PCCA,IL4I1,ACAA1A,ACAA1B,ACAT2,AACS,BCAT1,ALDH3A2,HMGCS2,AOX1,AOX3	1.76539977947421e-07
Proteasome	DOWN	3.02013069986492	3185	33	12534	33	2.59884447295633e-09	PSME4,PSMA7,PSMB7,PSME2,PSME2B,PSMD6,PSMB5,PSMB4,PSMD1,PSME1,PSMD2,PSMA5,PSMD12,PSMB1,PSMA6,PSMA1,PSMC6,PSMA4,PSMB10,PSMC2,PSMA3,PSMB6,PSMC5,PSMD4,PSMB3,PSMC1,PSMC4,PSMB2,PSMA2,PSMD14,POMP,PSMD13,PSMB9,PSMD11,PSMB8,PSMD3,PSMD7,PSMA8,ADRM1,PSMC3,PSMD8,PSMF1,PSME3	1.76539977947421e-07
Hippo signaling pathway	UP	2.22925208981267	1841	37	12534	37	2.64187216970635e-05	SERPINE1,TGFB2,SMAD7,PPP2R2B,DLG2,CTGF,ACTB,WNT9B,ITGB2,FZD7,TGFB3,PPP2R1B,BMP6,TGFB1,YWHAQ,ID1,BMP4,CDH1,ID2,BTRC,YWHAB,AMOT,LLGL2,FZD2,MYC,FZD4,YWHAZ,PRKCZ,YWHAG,DVL3,WWTR1,YWHAE,AXIN2,CCND2,PRKCI,CCND1,DLG4,DLG3,TGFBR2,CCND3,NKD1,BMP2,BMPR1A,SMAD4,FZD3,NF2,LATS2,FZD8,SMAD1,SAV1,TCF7L1,PPP1CC,PPP2R2A,BMPR2,CSNK1D,AJUBA,TGFBR1,PARD6B,TCF7L2,BMP5,STK3,GSK3B,TRP53BP2,LLGL1,PARD6G,PPP2CA,TEAD3,TEAD4,PARD3,CSNK1E,LATS1,WNT2B,APC2,GLI2,ACTG1,YWHAH,WTIP,PPP2CB,SCRIB,TEAD2,FBXW11,SMAD2,FZD1,YAP1,RASSF1,LEF1,DLG1,WNT11,WNT4,RASSF6,CTNNA1,CTNNA3,MPP5,FZD6,TEAD1,DVL1,BIRC2,MOB1B,PPP2R2D,MOB1A,PPP2R1A,FZD5,DVL2,WNT5A,APC,WWC1,FGF1,PPP1CA,PPP1CB,PATJ,SMAD3,CTNNB1,FRMD6	0.000507698912613133
Cardiac muscle contraction	DOWN	5.22133970228838	1286	30	12534	30	2.85954693257651e-09	RYR2,ATP1A2,MYH6,TNNI3,ATP2A2,CACNA1C,COX5A,TPM1,COX8B,UQCRFS1,UQCRC1,UQCRC2,MYL2,COX7B,COX6C,COX4I1,TNNC1,COX5B,CYC1,COX6A2,UQCR11,ACTC1,COX6B1,TNNT2,UQCRQ,UQCRH,UQCRB,CACNA2D1,COX7A1,UQCR10,ATP1B1,COX4I2,COX7C,COX7A2L,COX6A1,CACNG6,SLC9A6,SLC9A1,COX8A,CACNG4,CACNB3,CACNB2,ATP1A1,CACNB4,ATP1B3,SLC8A1,ATP1B2,ATP1A3,TPM3,ATP1B4,TPM4,MYL4,CACNA1D,CACNA2D3,CACNA2D2,MYH7	1.76539977947421e-07
Complement and coagulation cascades	UP	8.81526439176869	698	27	12534	27	2.86717849462548e-09	C4B,C1S1,C1S2,C1QA,CFB,PLAT,CR2,C1RA,VWF,CLU,SERPINE1,CFH,C1QB,C2,SERPING1,C6,VSIG4,PROCR,CD55,CD55B,C7,F3,F13A1,F2R,CFD,ITGB2,C5AR1,BDKRB2,PLAU,C3,C3AR1,KLKB1,FGG,SERPINC1,F5,MASP1,CD59A,CD59B,F2RL3,PROS1,THBD,ITGAM,PLG,F8,CD46,SERPIND1,MASP2,SERPINA1A,SERPINA1B,SERPINA1C,SERPINA1D,SERPINA1E,ITGAX,TFPI,VTN	1.76539977947421e-07
Cytokine-cytokine receptor interaction	UP	1.50256386459083	5502	93	12534	93	2.99612977738839e-06	CSF1R,TGFB2,CXCL13,IL17RA,OSMR,CSF1,IL4RA,TNFSF13B,CXCL16,TNFRSF12A,IL6RA,TNFRSF1A,IL1R1,IL18RAP,HGF,CCL19,INHBA,IL3RA,IFNGR1,TGFB3,FLT4,TGFB1,CSF2RB,CSF2RB2,TNFRSF21,TNFRSF1B,MET,EDA,CCL5,LIFR,ACVR1B,IL6ST,FLT3,IL17RE,IL18,PDGFRA,CCR5,TNFRSF11B,ACKR3,TGFBR2,CX3CR1,FAS,CX3CL1,CCR1,CCL24,INHBB,BMP2,BMPR1A,IL21R,RELT,IL1B,CSF3R,EDA2R,TNFSF13,PDGFD,CCL6,IL10RA,IL7R,CRLF2,IL2RG,NGFR,IL13RA1,PDGFRB,CD40,FASL,TNFRSF11A,CD40LG,BMPR2,IL18R1,CXCL5,IL2RB,TGFBR1,GM13305,IL11RA1,IL11RA2,CCL7,CCR1L1,TNFRSF13C,INHBC,IL1RAP,PF4,CXCL14,CSF2RA,OSM,IFNGR2,VEGFC,PDGFB,IL22RA1,IL10RB,TNFSF12,IL12RB2,LEP,TNFRSF19,IL17RC,CXCR6,CTF1,PDGFC,IL9R,TNF,CCL28,IL17D,LTBR,CCL2,ACVR1,CLCF1,XCL1,LTB,CNTF,CCR10,CCL9,IL15,VEGFB,IFNAR1,TNFRSF14,EGFR,IL17RB,PDGFA,KDR,IFNAR2,CXCL10,CXCR4,AMHR2,IFNLR1,CXCL12,ACVR2B,CXCL9,KIT,ACVR2A,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,GHR,IL15RA,CXCL11,KITL,TNFSF10,FLT1,VEGFA	6.62144680802834e-05
Biosynthesis of amino acids	DOWN	5.34157255486895	494	12	12534	12	3.51892581182955e-05	BCAT2,GPT,IDH2,PFKM,CS,CSL,PGAM2,IDH3B,GOT2,GOT1,IDH3G,PKM,ACY1,PGK1,TPI1,ALDOA,ENO3,IDH3A,RPIA,ENO1,ENO1B,ALDH7A1,MAT2B,ARG1,PYCRL,GAPDH,MTR,CTH,PRPS1,ALDOB,ARG2,SHMT2,TALDO1,RPE,CPS1,PYCR2,ASL,PCX,SHMT1,ACO1,PFKL,ENO2,MAT1A,GPT2,PSPH,ALDOC,PGAM1,IDH1,PSAT1,PHGDH,TKT,ASS1,PRPS2,BCAT1,ALDH18A1,GLUL,PFKP	0.000648068837011942
Carbon metabolism	DOWN	8.64910868315124	370	24	12534	24	3.51969708933808e-09	GPT,SUCLA2,HK2,MUT,IDH2,ECHS1,ALDH6A1,PFKM,ACADS,CS,CSL,DLST,ACAT1,SUCLG2,PGAM2,PDHB,SDHA,PDHA1,FH1,DLAT,IDH3B,DLD,GOT2,SDHB,GOT1,IDH3G,PCCB,SDHD,PKM,HADHA,HIBCH,SDHC,ME3,SUCLG1,MDH1,PGK1,ESD,TPI1,ALDOA,ENO3,ACSS1,MCEE,IDH3A,RPIA,ENO1,ENO1B,MDH2,TKFC,PGP,GLYCTK,GAPDH,EHHADH,ACSS2,GLUD1,PCCA,H6PD,RGN,PRPS1,PGLS,ALDOB,SHMT2,ME1,MTHFR,TALDO1,RPE,IDNK,CPS1,AMT,ADPGK,GCK,ACAT2,GPI1,PCX,SHMT1,ACO1,PFKL,HK1,ENO2,GPT2,PSPH,OGDHL,ALDOC,PGAM1,IDH1,PSAT1,PHGDH,TKT,HAO2,PRPS2,CAT,G6PD2,G6PDX,ME2,PFKP	1.76539977947421e-07
Oxidative phosphorylation	DOWN	1.97725361862807	5675	94	12534	94	3.68520314264487e-09	NDUFV2,COX10,NDUFS1,ATP5B,COX5A,ATP5A1,COX8B,NDUFS2,NDUFB5,UQCRFS1,SDHA,UQCRC1,UQCRC2,PPA2,COX7B,ATP5F1,NDUFV1,NDUFS5,SDHB,NDUFA9,ATP5G1,COX6C,ATP5G3,NDUFB7,NDUFS7,NDUFS3,COX4I1,SDHD,NDUFC2,ATP5H,COX5B,NDUFV3,ATP5L,CYC1,NDUFA5,COX15,COX6A2,NDUFB9,NDUFB2,NDUFAB1,UQCR11,NDUFA2,ATP5O,NDUFA4,ATP5K,NDUFS8,SDHC,NDUFB3,COX6B1,NDUFA10,NDUFB8,NDUFS4,ATP5E,NDUFB6,NDUFA13,NDUFC1,NDUFA7,COX17,ATP5J2,COX11,UQCRQ,NDUFA6,NDUFS6,NDUFB11,UQCRH,UQCRB,NDUFA8,COX7A1,UQCR10,NDUFB10,ATP5G2,NDUFB4,ATP5D,NDUFA11,ATP6V1E1,NDUFA3,COX4I2,NDUFA12,COX7C,NDUFA1,COX7A2L,ATP6V0B,COX6A1,ATP6V1B2,PPA1,ATP5J,ATP6V0A1,ATP6V1H,NDUFA4L2,ATP6V1G1,ATP6V0E2,COX8A,ATP6V1C1,ATP6V0E,ATP6V0A2,ATP6V1D,ATP6V1A,ATP6V1F,ATP6V1B1,ATP6V0D1,TCIRG1,ATP6V0C,LHPP,ATP6AP1,ATP6V1G2	1.76539977947421e-07
Cell adhesion molecules (CAMs)	UP	2.2031616788197	3236	62	12534	62	3.95021126919914e-09	NRXN1,CD4,VCAM1,VCAN,SELPLG,ICAM1,NCAM1,SDC2,SIGLEC1,CD22,NRCAM,ITGB2,ITGB8,CADM3,CDH1,ITGA4,LRRC4,SELP,ALCAM,ITGAV,MPZ,CLDN15,CDH2,NFASC,CNTN2,NTNG1,H2-Q2,H2-T3,OCLN,ITGAL,CD276,ICOSL,PTPRF,NTNG2,ICAM2,SDC1,SDC4,CADM1,PVR,SPN,VTCN1,CNTN1,H2-M3,NLGN1,ITGB1,CLDN1,CD8A,NECTIN2,NEO1,NRXN2,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,CD34,L1CAM,PTPRC,NECTIN1,NCAM2,CD40,CD86,CD40LG,NLGN2,SELE,ITGA9,CD80,ESAM,H2-DMA,NLGN3,H2-T23,F11R,NECTIN3,JAM2,CLDN22,ITGAM,H2-T10,H2-T22,ITGA8,SELL,GLG1,CD274,CNTNAP1,H2-T24,ITGB7,H2-OB,LRRC4C,MPZL1,CD226,SDC3,CD28,PTPRM,CLDN5,H2-OA,CDH5,H2-DMB1,H2-DMB2,LRRC4B,PDCD1LG2,JAM3,ITGA6,H2-AA,H2-EB1,CD2,H2-AB1	1.76539977947421e-07
2-Oxocarboxylic acid metabolism	DOWN	17.288275862069	435	9	12534	9	3.99411714813169e-09	BCAT2,GPT,IDH2,CS,CSL,IDH3B,GOT2,GOT1,IDH3G,ACY1,IDH3A,ACO1,GPT2,IDH1,BCAT1	1.76539977947421e-07
Glucagon signaling pathway	DOWN	2.99088897566055	1182	22	12534	22	4.23524195390934e-05	GCGR,GYS1,CAMK2D,PGAM2,PDHB,PDHA1,PHKB,PYGM,ACACB,LDHB,PKM,PPARGC1A,PRKACA,CAMK2G,LDHA,PYGB,PRKAA2,PRKAB1,PPP3CC,PRKAG3,AKT1,PPARA,CPT1B,PRMT1,CAMK2A,PHKG1,PRKACB,CREBBP,PPP3CA,PRKAB2,PPP3CB,PRKAA1,FOXO1,ITPR2,PLCB4,PPP3R1,CRTC2,PHKA1,SIK1,G6PC3,AKT2,SIRT1,PHKA2,EP300,GCK,SLC2A1,PLCB3,PLCB2,ATF4,CREB1,PFKL,CPT1C,PCK2,SIK2,ACACA,PHKG2,PLCB1,PYGL,PPP4C,PGAM1,ADCY2,PCK1,AKT3,CALM1,CALM3,GNAQ,ITPR3,CREB3,GYS2,ATF2,GNAS,CREB5,ITPR1,CAMK2B,CREB3L2,PFKFB1,PDE3B,PRKAG2	0.000748790777451171
Ribosome	DOWN	1.58366643694004	5804	77	12534	77	4.75985734160744e-07	MRPL35,RPL3L,MRPL3,MRPL18,MRPL16,MRPS14,MRPL24,MRPL12,MRPS9,MRPL13,MRPL15,MRPS15,MRPL28,MRPS16,MRPL27,MRPL19,MRPL14,MRPL2,MRPL22,MRPS21,MRPL21,MRPL1,MRPL11,MRPL4,MRPL34,MRPS7,MRPS18C,MRPL36,MRPL17,RSL24D1,MRPL9,RPL36A,MRPL20,MRPS10,RPL22L1,MRPS6,MRPL23,MRPS17,RPL9,RPS25,MRPS18A,MRPS5,MRPL32,RPL27,MRPS11,RPS14,RPS3A1,MRPL30,MRPS12,RPL7,RPL14,RPS17,RPLP2,RPS15A,RPS11,RPL18,RPL32,RPL35A,RPS9,RPS4X,RPS27RT,RPL6,MRPL10,RPL10A,RPS3,RPL22,RPL37,RPL23,RPS21,RPL30,RPS15,RPS19,RPS8,RPL27A,MRPL33,RPS23,RPL15,RPL37A,RPS7,RPL29,RPL5,RPL11,RPL34,RPL4,RPS27L,RPS5,RPL24,RPL13A,RPL28,RPS2,RPSA,RPS24,RPL7A,MRPS2,RPS10,RPLP0,FAU,RPL18A,RPL23A,RPL21,RPL31,RPS26,RPS16,RPL35,RPL3	1.31491059061906e-05
Pyruvate metabolism	DOWN	6.15215968586387	955	15	12534	15	5.31161494787824e-08	ACAT1,PDHB,PDHA1,FH1,DLAT,DLD,ACACB,LDHD,LDHB,PKM,ME3,ALDH9A1,LDHA,MDH1,ACYP2,ACSS1,HAGH,MDH2,ALDH7A1,ACYP1,ALDH2,GLO1,ACSS2,ME1,GRHPR,ACAT2,PCX,PCK2,ACACA,PCK1,ALDH3A2,ME2	1.8059490822786e-06
Hematopoietic cell lineage	UP	5.71664317107555	389	11	12534	11	5.7191817302682e-05	CR2,CSF1R,CD4,CD44,CD55,CD55B,CSF1,CD22,IL4RA,IL6RA,IL1R1,IL3RA,FCGR1,CD14,ITGA4,CD9,ANPEP,ITGB3,FLT3,ITGA2,CD8A,IL1B,CD34,CSF3R,CD36,IL7R,GM13305,IL11RA1,IL11RA2,ITGA2B,MME,CD38,CSF2RA,CD5,H2-DMA,ITGA3,CD37,CD59A,CD59B,IL9R,GP1BA,TNF,ITGA1,ITGAM,ITGA5,CD24A,H2-OB,H2-OA,KIT,H2-DMB1,H2-DMB2,FCER2A,ITGA6,CD1D1,CD1D2,KITL,H2-AA,H2-EB1,CD2,H2-AB1,TFRC,CD7	0.000972260894145594
Tryptophan metabolism	DOWN	6.32037203047961	776	9	12534	9	6.53959688118322e-05	HADH,ECHS1,ACAT1,GCDH,DDC,HADHA,KYAT3,ALDH9A1,KYAT1,ALDH7A1,EHHADH,ALDH2,IL4I1,AFMID,ACAT2,MAOB,OGDHL,CAT,ALDH3A2,AOX1,AOX3,CYP1B1,MAOA	0.00107055623017888
