Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
PPAR signaling pathway	DOWN	3.30394223826715	1385	19	12042	19	2.27286654025383e-05	ANGPTL4,CPT2,SLC27A2,PPARA,CYP8B1,GK,SCD2,FADS2,ACADM,FABP6,PDPK1,SCP2,RXRA,DBI,SLC27A1,SCD3,ACOX3,ACOX1,ACADL,ACSL6,ACSL1,PCK1,CD36,CYP27A1,APOA1,EHHADH,SLC27A6,LPL,SORBS1,CPT1A,FABP3,ACAA1A,NR1H3,FABP7,PPARD,ACSBG2,PLIN2,CYP7A1,PPARG,ACSL3,AQP7,FABP2,FABP1,ACSL5,RXRG,ILK,PLTP,SLC27A4,ACSBG1,ACSL4	0.000317992425087855
Fc gamma R-mediated phagocytosis	UP	1.64172608107289	5144	54	12042	54	2.32162611236708e-05	PLPP2,SPHK2,MYO10,PIK3R3,FCGR1,AKT3,PLPP3,PIP5K1C,NCF1,WASL,CFL2,PLCG1,ARPC1A,PRKCE,ARPC1B,GSN,ASAP3,VAV1,INPP5D,CDC42,RAC2,LIMK1,ARPC4,HCK,SYK,PLD1,PRKCD,PLA2G4A,MARCKSL1,BIN1,AKT1,WASF3,PIP5K1B,PIP5K1A,SCIN,PIK3CA,ASAP2,LYN,RAF1,PTPRC,PLCG2,WASF1,VASP,GAB2,SPHK1,PAK1,PIK3CD,PIK3R1,ASAP1,PRKCA,CRK,DOCK2,PRKCB,VAV2,PLD2,PIK3CB,ARPC5,WAS,ARPC3,RPS6KB2,RPS6KB1,CRKL,DNM2,ARF6,MAPK3,ARPC2,RAC1,WASF2,INPPL1,LIMK2,PLPP1,VAV3,AKT2,MAPK1,MAP2K1,PLA2G6,AMPH	0.000317992425087855
Pyrimidine metabolism	DOWN	5.92409867172675	306	14	12042	14	2.3679564410406e-06	DCTD,PRIM1,PRIM2,POLE2,POLE,POLA1,POLA2,TK1,TXNRD2,RRM1,POLD1,POLD2,DUT,POLD3,TYMS,UPB1,RRM2,DCK,PNPT1,POLR3GL,NT5M,NUDT2,NT5C2,CAD,DPYS,NME6,POLR1A,UCKL1,POLR1E,UMPS,ENPP1,POLR2E,DPYD,CTPS,POLR3H,DHODH,POLR2C,CDA,ENTPD5,POLR3A,TXNRD3,POLR2B,POLR3D,POLR3B,NME3,POLE3,ENTPD6,DCTPP1,NME7,CANT1,UPP2,NT5C3B,POLE4,PNP2,ENPP3,POLD4,DTYMK,NME4,CMPK1,POLR2D,TYMP,POLR2I,POLR2F,RRM2B,POLR1C,UPRT,POLR3C,NME2,POLR2H,NT5E,POLR3G,POLR2G,POLR3F,POLR1B,NT5C3,ZNRD1,POLR1D,UCK2,POLR2L,POLR3E,TWISTNB,POLR2A,CMPK2,PNP,UPP1,NT5C1A,POLR2J,ENTPD1,ENTPD3,UCK1,POLR3K,NT5C1B,ENTPD4	4.65354917978414e-05
TNF signaling pathway	UP	1.84472967206119	4458	56	12042	56	2.43305782854364e-07	JUNB,FOS,PIK3R3,TRAF3,MAP3K14,EDN1,AKT3,CSF1,NFKBIA,PTGS2,IKBKG,MMP14,BIRC2,ATF4,TNFRSF1A,MMP9,ITCH,VCAM1,TNFRSF1B,CEBPB,RELA,TAB3,SOCS3,MAPK12,CREB3L1,IL1B,DNM1L,IL18R1,CXCL10,CFLAR,MAP3K5,AKT1,MAP3K8,MAP3K7,TNFAIP3,CREB1,CREB3L3,RIPK1,BCL3,CXCL1,BAG4,CCL20,NOD2,MAPK11,CASP7,NFKB1,PIK3CA,CREB3L2,DAB2IP,ATF6B,TRADD,TRAF2,MLKL,PIK3CD,PIK3R1,TAB2,FAS,FADD,RPS6KA4,PIK3CB,MAPK10,MAPK13,CASP8,CREB3L4,MAP2K7,ATF2,CREB5,CHUK,MAPK3,PGAM5,MAP2K4,MAPK14,MAP2K6,MAPK8,MAPK9,IKBKB,JUN,AKT2,MAPK1,MAP2K1,TAB1,CASP3	6.46907140295133e-06
Homologous recombination	DOWN	8.38287504350853	663	18	12042	18	2.47061060498766e-09	XRCC2,BARD1,RAD51,RAD54L,BRIP1,RAD54B,POLD1,POLD2,RPA1,POLD3,ATM,RAD50,RBBP8,MRE11A,PALB2,EME1,RPA2,RPA3,TOPBP1,BRCA1,RAD52,RAD51D,BLM,MUS81,SSBP1,TOP3A,BABAM1,TOP3B,SHFM1,BRE,POLD4,FAM175A,RAD51C,BRCA2,XRCC3,UIMC1,NBN,SYCP3,BRCC3	2.18753776426439e-07
Biosynthesis of unsaturated fatty acids	DOWN	4.82231121281465	1840	14	12042	14	2.67767596540125e-07	ELOVL6,HSD17B12,BAAT,SCD2,FADS2,HADHA,SCD3,ACOX3,TECR,ACOX1,HACD3,PECR,ELOVL5,ACOT1,ACOT4,HACD2,ACAA1A,HACD4,HACD1	6.72394186867425e-06
Metabolism of xenobiotics by cytochrome P450	DOWN	2.56043281043281	3848	18	12042	18	2.7523618093106e-05	UGT2A1,UGT1A2,HSD11B1,GSTA4,CYP2F2,GSTT3,EPHX1,CYP1A1,UGT1A5,GSTK1,ALDH3B1,DHDH,GSTT1,ADH5,AKR7A5,UGT2A2,CBR1,UGT2B1,MGST3,UGT1A1,CYP1B1,GSTM4	0.000365902217002468
Valine, leucine and isoleucine degradation	DOWN	5.48985639389104	1070	20	12042	20	3.35034877618767e-09	MCCC2,ACSF3,PCCA,HIBADH,ECHS1,ACADS,ALDH3A2,ALDH9A1,ALDH7A1,AUH,DLD,ACAD8,OXCT1,HADHA,ACADM,ABAT,ACADSB,BCKDHA,HADHB,BCKDHB,HSD17B10,HMGCS1,HIBCH,ALDH2,AACS,ACAA2,PCCB,DBT,EHHADH,HMGCL,HADH,ALDH6A1,MUT,AGXT2,MCEE,IVD,ACAA1A,AOX1,MCCC1,ACAT1,BCAT1	2.18753776426439e-07
Nucleotide excision repair	DOWN	5.9536299765808	915	19	12042	19	3.50579321128919e-09	LIG1,POLE2,POLE,RFC5,RFC4,DDB1,POLD1,POLD2,RPA1,POLD3,RPA2,RFC1,RAD23B,RFC3,RPA3,GTF2H5,CETN2,PCNA,RAD23A,DDB2,XPC,GTF2H3,ERCC8,CUL4B,ERCC5,ERCC3,POLE3,MNAT1,GTF2H4,RFC2,POLE4,POLD4,GTF2H2,CCNH,RBX1,ERCC1,XPA,GTF2H1,CDK7,ERCC4,ERCC6,ERCC2	2.18753776426439e-07
Oxidative phosphorylation	DOWN	1.84304157588635	5846	85	12042	85	3.52673801273795e-09	ATP6V1E1,COX5B,ATP5G3,LHPP,ATP5A1,NDUFA10,NDUFV3,NDUFV1,COX5A,NDUFV2,NDUFA8,UQCRC2,SDHA,NDUFB8,NDUFS8,NDUFB6,UQCRC1,COX15,UQCRB,UQCRFS1,NDUFA7,ATP6V1C1,SDHD,NDUFS4,UQCRQ,PPA1,COX11,ATP5O,SDHB,NDUFS2,ATP5H,NDUFS3,COX6A2,UQCR11,NDUFS1,NDUFB2,NDUFB4,ATP6V0A1,NDUFA3,COX6B1,ATP5B,NDUFAB1,CYC1,NDUFB9,NDUFB7,ATP6AP1,NDUFA11,NDUFA13,NDUFA1,COX10,COX6C,NDUFA5,NDUFS7,ATP5C1,ATP5F1,ATP5D,COX4I1,NDUFB11,NDUFA9,COX7A2,COX7B,ATP6V1B2,UQCR10,ATP5J,NDUFC2,ATP5E,UQCRH,COX8A,NDUFA6,ATP5L,NDUFC1,COX7C,NDUFS6,NDUFB10,NDUFB5,NDUFA12,SDHC,COX7A2L,ATP5J2,ATP6V1F,ATP6V1A,ATP6V1H,NDUFS5,NDUFB3,NDUFA2,ATP6V0A2,ATP6V0E,ATP6V0B,PPA2,COX8B,ATP6V1G1,NDUFA4,ATP6V0D1,ATP6V1D,ATP6V0C	2.18753776426439e-07
Fat digestion and absorption	DOWN	2.91927272727273	2805	17	12042	17	3.58115534008219e-05	GOT2,DGAT2,APOB,ABCG5,DGAT1,PLA2G3,MOGAT2,ABCA1,PLA2G12A,PLPP3,PLA2G12B,NPC1L1,CD36,PLPP1,MTTP,APOA1,AGPAT1,PNLIPRP1,ABCG8,CEL,PLA2G1B,FABP2,FABP1,SLC27A4,PLPP2	0.000462480632490614
Cell cycle	DOWN	4.25345368916798	1225	45	12042	45	3.68185859578318e-09	MCM6,MCM5,MCM4,CDC45,PKMYT1,CHEK1,MCM3,MAD1L1,CCNE1,E2F3,E2F1,CDC6,CDK2,SMC1A,MCM2,ORC3,STAG2,MCM7,CCNB2,ESPL1,ATM,ORC2,SMC3,MAD2L1,RB1,RBL1,ORC4,DBF4,BUB1B,BUB1,CDK1,ATR,ANAPC1,PRKDC,RAD21,PCNA,CCNA2,ANAPC11,ORC5,ANAPC13,CCNE2,CDC27,CDC20,SMAD3,ANAPC4,CCNB1,TTK,PLK1,CCND2,CDK4,WEE1,YWHAB,TGFB2,CDC14A,CDC25B,CDKN2C,PTTG1,SKP1A,TFDP1,ABL1,SKP2,YWHAE,CCNB3,SMAD2,E2F2,CHEK2,CDKN1A,CDC7,STAG1,ANAPC5,HDAC2,MYC,YWHAZ,GADD45A,ANAPC7,BUB3,ANAPC2,CREBBP,YWHAG,CDC16,MAD2L2,GSK3B,GADD45B,CDC23,SMAD4,CDKN2D,CCNH,E2F4,RBX1,MDM2,CDC26,CDK6,CDK7,ANAPC10,GADD45G,ZBTB17,TGFB3,CDKN1B,CCND1,FZR1,CUL1,CDKN1C,TGFB1,RBL2	2.18753776426439e-07
Cytokine-cytokine receptor interaction	UP	1.96854055035873	4235	81	12042	81	3.87466725371155e-09	TGFBR2,TGFB1,IL1RAP,IL10RB,KITL,THPO,LIFR,TNFSF11,PDGFA,PPBP,CSF1,CSF3R,IL1R2,CXCR3,BMPR1B,CXCL12,CCL4,TNFRSF11B,TNFSF10,EGFR,INHBB,CCR4,CXCR4,CCR9,IFNAR1,IL17RC,IL6ST,TNFSF14,CD40,CSF1R,KIT,CXCL5,TNFRSF1A,CCL19,IL12RB2,IL2RG,TNFRSF1B,BMPR1A,HGF,PRLR,CXCR2,IL17RA,IL1B,AMH,IFNLR1,ACKR3,TGFB3,CXCL13,CXCR5,TNFRSF14,IL6RA,IL18R1,CXCL10,IL4RA,PDGFRA,CCL25,IL10RA,PDGFRB,IL17D,VEGFA,TNFSF13B,IL1R1,CXCL1,ACVR2B,CCL20,CSF2RB,MPL,VEGFC,PRL,KDR,FASL,PDGFB,TNFSF15,INHBA,TNFRSF19,ACVR1,IL11RA1,GHR,BMP7,BMP2,CCL11,CCR3,OSMR,FAS,IL2RB,IL18RAP,IL17F,IL17RE,CCR6,IL17RB,CCR7,CCR5,IL22RA2,PDGFC,CXCL14,IL13RA1,IL7R,BMPR2,FLT1,TNFSF12,LEPR,EPOR,CNTFR,XCR1,GDF5,ACVR1B,FLT4,ACVR2A,CCL24,FLT3,TNFRSF21,NGFR,TGFBR1,TGFB2,VEGFB,IL15RA,MET	2.18753776426439e-07
Oocyte meiosis	DOWN	3.07979539641944	1334	29	12042	29	4.02234972662896e-07	PKMYT1,CCNE1,CDK2,SMC1A,CCNB2,ESPL1,SMC3,MAD2L1,ITPR2,ADCY6,FBXO5,PPP2R5B,BUB1,SGOL1,CDK1,ANAPC1,AR,PRKACA,AURKA,ANAPC11,MAP2K1,ANAPC13,CCNE2,CDC27,CDC20,ANAPC4,PPP2R5E,CCNB1,ITPR1,PLK1,CALM2,MAPK1,YWHAB,PPP2R5D,CAMK2A,PPP1CA,CPEB4,PTTG1,CAMK2B,SKP1A,PRKACB,YWHAE,PPP2R1A,CAMK2D,PPP3CA,FBXO43,INS1,RPS6KA1,PPP2R5C,ANAPC5,PPP1CB,YWHAZ,ADCY5,ANAPC7,ANAPC2,YWHAG,CDC16,MAPK3,MAPK12,PPP2CA,PPP2CB,MAD2L2,ADCY1,CDC23,IGF1R,PPP2R5A,CAMK2G,RBX1,CALML4,CDC26,ADCY8,ADCY9,PPP1CC,CPEB2,ADCY2,ANAPC10,SLK,CPEB1,PPP3R1,IGF1,RPS6KA3,REC8,ITPR3,CUL1,FBXW11	9.56895829703311e-06
Aminoacyl-tRNA biosynthesis	DOWN	2.12063044818174	3878	28	12042	28	4.11039432247629e-05	FARS2,SEPSECS,CARS2,GATB,LARS2,VARS2,EARS2,NARS2,EPRS,MTFMT,HARS,FARSB,DARS2,IARS,IARS2,GATC,FARSA,AARS,PSTK,DARS,SARS2,QARS,PARS2,LARS,GARS,KARS,RARS,YARS,TARS,VARS,MARS2,WARS,MARS,SARS,NARS,YARS2,RARS2,QRSL1,CARS,WARS2,AARS2	0.000516082842710912
Leukocyte transendothelial migration	UP	1.7075381941268	5144	62	12042	62	4.26801490371886e-07	JAM3,OCLN,CLDN11,ACTG1,PIK3R3,CLDN19,BCAR1,CLDN4,CLDN5,GNAI1,NCF2,CXCL12,JAM2,NCF1,PLCG1,CXCR4,CYBA,PECAM1,ARHGAP35,MMP9,PTK2B,VAV1,PTK2,VCAM1,CLDN3,CDC42,RAC2,PXN,CYBB,F11R,MAPK12,MYL9,CLDN10,CTNND1,RHOA,CTNNB1,MSN,CLDN8,RAPGEF3,ARHGAP5,MYLPF,ITGB2,MAPK11,NCF4,ESAM,MYL12A,PIK3CA,PLCG2,VASP,MMP2,CLDN7,RASSF5,PIK3CD,PIK3R1,ITGA4,PRKCA,ITK,ITGAL,CTNNA2,PRKCB,ACTN1,VAV2,PIK3CB,MAPK13,RAP1B,ITGB1,CLDN23,RAPGEF4,CTNNA1,EZR,CLDN24,GNAI2,CDH5,CLDN1,CLDN14,RAC1,PTPN11,RAP1A,MAPK14,ROCK2,VCL,CLDN15,ROCK1,VAV3,ACTN4	9.64571368240462e-06
NF-kappa B signaling pathway	UP	2.11818388758976	4202	51	12042	51	4.35571678725211e-09	LCK,IRAK4,TRAF3,TNFSF11,MAP3K14,BLNK,NFKBIA,MALT1,PTGS2,TIRAP,CXCL12,CCL4,IKBKG,PLCG1,BIRC2,BCL10,TNFSF14,MYD88,CD40,TNFRSF1A,CCL19,CSNK2A2,VCAM1,CARD11,RELA,LBP,TAB3,BCL2,SYK,IL1B,NFKB2,BTK,CFLAR,MAP3K7,TNFAIP3,RIPK1,TNFSF13B,IL1R1,CARD14,NFKB1,BCL2L1,PLAU,TRAF6,TRIM25,CARD10,LYN,ZAP70,PLCG2,TRADD,ERC1,TRAF2,TAB2,GADD45B,PRKCB,CSNK2B,IRAK1,UBE2I,PIAS4,CSNK2A1,RELB,PRKCQ,CHUK,XIAP,TICAM1,IKBKB,PIDD1,TAB1,ATM,PARP1	2.18753776426439e-07
Axon guidance	UP	1.63259219088937	4610	95	12042	95	4.45493333334213e-08	TRPC4,EPHB4,SEMA3F,ABLIM2,PARD6G,EFNB2,SEMA3E,PIK3R3,BOC,LRRC4C,DPYSL2,EPHA2,SEMA6B,EPHA8,SRC,PLXNB3,FZD3,SRGAP1,GNAI1,BMPR1B,SEMA5A,CXCL12,ABLIM3,CFL2,FYN,SEMA3G,PLCG1,TRPC6,CXCR4,SEMA4F,SSH1,SEMA4D,SLIT2,CAMK2D,NFATC4,PTCH1,L1CAM,PTK2,LRRC4,CDC42,EFNA5,RAC2,LIMK1,EFNA1,SEMA4B,ARHGEF12,PAK3,PLXNC1,NTNG1,SEMA5B,EPHB3,PAK6,NCK2,RHOA,SLIT3,ILK,PAK2,EPHB2,SLIT1,WNT5B,SSH3,HRAS,SRGAP3,NCK1,EPHB1,SMO,FES,SEMA6D,SEMA4C,ROBO1,DCC,NTN4,PIK3CA,EPHA4,SEMA7A,EPHA6,RAF1,PLCG2,PPP3R1,EPHA7,PRKCZ,SEMA3A,PLXNB1,BMP7,PAK1,UNC5C,PIK3CD,NTN1,NGEF,PIK3R1,PRKCA,SSH2,SEMA3C,RAC3,PLXNA1,CAMK2G,PAK7,PARD6B,PPP3CA,PLXNA3,ABLIM1,EPHA5,TRPC1,NFATC2,PLXNA2,PIK3CB,SEMA4G,GSK3B,EFNA4,RND1,PARD6A,ITGB1,WNT5A,RGS3,UNC5B,SHH,PARD3,PLXNB2,CDK5,PDK1,EFNA2,BMPR2,SEMA4A,NFATC3,RRAS,ROBO2,NRP1,GNAI2,MAPK3,EPHA3,SRGAP2,RAC1,NTNG2,SEMA3D,PTPN11,DPYSL5,ROCK2,RASA1,RYK,LIMK2,ABL1,PAK4,EFNB1,CAMK2B,ROCK1,ENAH,SEMA6A,CAMK2A,MAPK1,KRAS,PLXNA4,MET	1.67776540957667e-06
Carbon metabolism	DOWN	1.79235780689554	4314	61	12042	61	4.71707204074967e-07	SUCLG2,PCCA,G6PDX,GOT2,ECHS1,ACADS,PKLR,PCX,FH1,SUCLG1,TKTL2,H6PD,DLD,SDS,IDH1,PSAT1,HADHA,ACADM,RPIA,PDHA1,SDHA,ACO1,TKFC,SDHD,PDHB,GPT,SDHB,IDH3G,RGN,GCK,PGAM1,SHMT2,AMT,SHMT1,PGLS,DLST,RPE,GPI1,GLYCTK,HAO1,HAO2,TALDO1,ACSS2,HIBCH,CAT,ADH5,MTHFR,PCCB,ESD,TPI1,ACO2,EHHADH,ENO2,CS,ENO3,DLAT,OGDH,GAPDH,IDH3B,SDHC,ALDH6A1,MUT,MDH2,MCEE,HK2,ALDOB,ADPGK,PGP,PFKL,MDH1,ME2,HK1,PHGDH,GLDC,PFKP,FBP1,SUCLA2,TKT,AGXT,IDH3A,PGD,GOT1,IDH2,ALDOC,IDNK,PKM,PRPS2,GLUD1,ACAT1,PRPS1,PFKM,ACSS1,ENO1B,CPS1,PSPH	1.01529360115183e-05
Osteoclast differentiation	UP	1.85139201838886	4458	61	12042	61	4.82543148772052e-08	JUNB,LCK,TGFBR2,TGFB1,FOS,JUND,PIK3R3,TNFSF11,FCGR1,MAP3K14,BLNK,LCP2,SIRPA,AKT3,CSF1,NFKBIA,NCF2,TYK2,TNFRSF11B,IKBKG,NCF1,FYN,FHL2,CYBA,IFNAR1,MITF,CSF1R,TNFRSF1A,SPI1,RELA,TEC,CYBB,SOCS3,MAPK12,SYK,IL1B,NFKB2,CYLD,BTK,FOSL2,AKT1,MAP3K7,CTSK,CREB1,ITGB3,IL1R1,MAPK11,NCF4,NFKB1,STAT1,CAMK4,TRAF6,PIK3CA,NFATC1,PLCG2,PPP3R1,GAB2,TRAF2,PIK3CD,PIK3R1,TAB2,GRB2,PPP3CA,SQSTM1,NFATC2,PIK3CB,MAPK10,MAPK13,PPARG,RELB,MAP2K7,CHUK,SOCS1,MAPK3,RAC1,JAK1,MAPK14,ACP5,MAP2K6,MAPK8,MAPK9,IKBKB,TGFBR1,TGFB2,JUN,AKT2,MAPK1,MAP2K1,TAB1	1.67776540957667e-06
Primary bile acid biosynthesis	DOWN	10.9274047186933	551	6	12042	6	5.86455178018808e-05	CYP46A1,BAAT,CYP8B1,HSD17B4,AKR1D1,AMACR,SCP2,HSD3B7,ACOT8,CYP27A1,CYP7A1,CH25H	0.000707785964502746
Hippo signaling pathway	UP	1.57726710149659	4318	69	12042	69	5.95041297590804e-05	AXIN2,WNT16,DVL3,TGFBR2,FGF1,TGFB1,BMP4,MYC,SAV1,SERPINE1,PARD6G,ACTG1,AJUBA,CSNK1D,LIMD1,WNT2B,TRP53BP2,FZD3,FZD7,WNT7A,BMPR1B,TCF7L1,FZD5,BIRC2,FZD10,TCF7L2,SNAI2,FBXW11,RASSF1,LEF1,BMPR1A,MPP5,DVL2,AMOT,BMP5,AREG,AMH,YAP1,TGFB3,FRMD6,ID2,GLI2,CTNNB1,WNT5B,CTGF,SMAD1,PPP1CC,CSNK1E,WTIP,PPP2R2B,APC2,WNT7B,MOB1A,ITGB2,LATS2,SMAD7,TEAD1,YWHAB,PPP2R2C,CCND1,PPP2R2A,CCND2,PRKCZ,WNT10B,FZD4,BMP7,BMP2,NKD1,LLGL2,STK3,CTNNA2,FZD2,PPP1CB,PARD6B,ID1,LLGL1,TEAD4,WNT11,GSK3B,SMAD4,GDF6,PARD6A,WNT5A,WWC1,LATS1,TCF7,NF2,DLG3,PARD3,FZD6,YWHAG,FZD1,APC,FZD9,BMPR2,CTNNA1,CDH1,SCRIB,PPP2R2D,CRB1,PPP2CB,PPP2CA,DLG1,FZD8,AXIN1,YWHAE,DLG4,YWHAZ,WNT9A,GDF5,SOX2,SMAD3,RASSF6,TEAD3,SMAD2,DVL1,PRKCI,PPP2R1A,TGFBR1,PPP1CA,TGFB2,BIRC5	0.000707785964502746
Peroxisome	DOWN	2.22328075150656	3472	50	12042	50	6.32663599287042e-09	ABCD2,BAAT,SLC27A2,HSD17B4,AMACR,IDH1,PEX5,GNPAT,PXMP4,ABCD3,CRAT,SCP2,DECR2,ACOX3,AGPS,DAO,ACOX1,PEX11G,ECH1,DHRS4,PECR,HACL1,ECI2,PEX6,ACSL6,PEX14,ACSL1,GSTK1,SOD1,PEX26,ACOT8,PEX11A,SOD2,HAO1,HAO2,MVK,MPV17,PRDX5,PHYH,PAOX,CAT,MPV17L,CROT,PMVK,SLC25A17,MLYCD,EPHX2,EHHADH,PEX19,PEX2,PEX16,HMGCL,PEX1,PEX3,PIPOX,MPV17L2,PXMP2,ACAA1A,PEX13,PEX5L,NUDT12,PEX11B,PRDX1,ABCD4,PEX12,NUDT19,ACSL3,NUDT7,AGXT,ACSL5,DDO,IDH2,PEX7,PEX10,ABCD1,XDH,FAR1,ACSL4	2.70183826180735e-07
