Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Retinol metabolism	UP	195.820512820513	8	7	17456	7	3.34847483074441e-09	CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,CYP2A12,CYP2A4,CYP2A5,LRAT,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,UGT2B37,RDH5,ADH4,UGT2B38,UGT2B34,CYP4A12B,CYP26A1,ADH1,DHRS4,RDH16,RDH9,UGT2B36,AWAT2,ADH5,HSD17B6,CYP2C55,DGAT1,ALDH1A2,UGT2A3,CYP4A10,UGT2B5,CYP26B1,SDR16C5,ADH7,CYP1A2,RDH10,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,ALDH1A1,ALDH1A7,UGT1A6A,UGT1A6B,CYP2B10,CYP2B13,CYP2B19,CYP2B23,CYP2B9,RETSAT,DHRS9,UGT1A10,UGT1A7C,UGT1A9,RDH11,UGT2B35,UGT2B1,UGT1A2,UGT1A5,CYP2S1,RDH12,CYP1A1,RDH8,UGT2A1,AOX1,DHRS3,CYP26C1	5.107547970488e-07
Steroid hormone biosynthesis	UP	25.2546296296296	128	15	17456	15	3.37503169856035e-09	CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,CYP2D10,CYP2D11,CYP2D12,CYP2D22,CYP2D26,CYP2D34,CYP2D40,CYP2D9,UGT2B37,CYP7A1,UGT2B38,UGT2B34,AKR1D1,H2-KE6,UGT2B36,SULT1E1,HSD17B3,CYP11A1,GM10681,HSD3B1,HSD3B2,HSD3B4,HSD3B5,HSD3B6,HSD17B6,CYP2C55,CYP11B1,CYP11B2,AKR1C18,UGT2A3,HSD11B1,UGT2B5,CYP7B1,CYP1A2,SRD5A1,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,HSD11B2,UGT1A6A,UGT1A6B,HSD17B1,CYP2B10,CYP2B13,CYP2B19,CYP2B23,CYP2B9,UGT1A10,UGT1A7C,UGT1A9,UGT2B35,UGT2B1,CYP2E1,UGT1A2,UGT1A5,CYP1A1,UGT2A1,HSD17B2,CYP17A1,CYP19A1,HSD17B7,COMT,SRD5A3,HSD17B12,SULT2B1,CYP21A1,CYP1B1	5.107547970488e-07
Ribosome biogenesis in eukaryotes	DOWN	1.64959364959365	8580	60	17456	60	3.71677659538605e-07	NOL6,GNL3,GTPBP4,NOP56,WDR43,NXT1,CIRH1A,DKC1,NOP58,PWP2,IMP3,RRP7A,1700009N14RIK,RIOK2,IMP4,MPHOSPH10,BMS1,POP7,REXO1,NHP2L1,CSNK2A1,POP1,LSG1,NAT10,GNL2,SBDS,CSNK2A2,RIOK1,NXF1,EMG1,XRN2,UTP18,UTP14A,UTP14B,CSNK2B,HEATR1,RPP38,NOP10,UTP15,NXT2,TCOF1,FBLL1,RBM28,POP4,RPP25L,UTP6,FCF1,GAR1,XPO1,NOB1,TBL3,RPP25,REXO2,FBL,RPP30,WDR75,NXF2,NXF7,NVL,WDR3,WDR36,POP5,GNL3L,MDN1,NHP2,XRN1,2610020H08RIK,NMD3,DROSHA,NXF3,EIF6,RPP40,RCL1,SPATA5	1.53401506755024e-05
Toll-like receptor signaling pathway	DOWN	3.85618821450268	953	20	17456	20	4.4735038614574e-06	CCL3,IL1B,IRAK1,IFNA1,IFNA11,IFNA12,IFNA13,IFNA14,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA9,IFNAB,RELA,TLR2,TICAM1,CD14,MAP2K3,NFKBIA,IL6,TNF,MAP2K2,TBK1,TOLLIP,FADD,AKT1,CD86,NFKB1,MAP2K7,TICAM2,IFNAR1,MAPK1,RIPK1,TLR1,MAPK9,CHUK,PIK3R2,CXCL10,MAP2K6,IRAK4,MAP2K4,IRF3,AKT2,IKBKG,CCL4,MAPK14,STAT1,TAB1,RAC1,TLR4,PIK3CB,MAPK11,TLR9,TRAF3,MAPK13,CASP8,MAP3K8,PIK3R3,IKBKB,MAPK3,TLR8,CD80,TIRAP,TAB2,IRF7,IFNAR2,PIK3CA,CD40,MAPK8,CXCL9,MYD88,TRAF6,MAPK12,FOS,MAP2K1,SPP1,LY96,IRF5,AKT3,LBP,MAP3K7,JUN,TLR6,CTSK,IL12A,MAPK10,PIK3R1,TLR7,IKBKE,PIK3CD,TLR3,TLR5,CCL5	0.000126935672068854
Inflammatory mediator regulation of TRP channels	UP	1.70661168042804	5721	66	17456	66	5.20118846503159e-06	TRPV4,TRPV3,SRC,F2RL1,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,PRKCE,BDKRB1,PRKCQ,ASIC5,CYP4A12B,HTR2B,PIK3CD,PLCG2,CYP2J11,CYP2J12,CYP2J13,CYP2J5,CYP2J6,CYP2J8,CYP2J9,PRKACB,NTRK1,CAMK2B,PLCB2,ALOX12,ASIC3,PIK3R1,CALML3,NGF,ASIC2,TRPV1,HTR2C,CYP2C55,CAMK2G,MAPK10,PLCG1,PLA2G4B,PLA2G4B,ITPR2,CYP4A10,PLA2G4D,HRH1,BDKRB2,ADCY6,PLCB4,ITPR3,PPP1CC,ADCY5,PRKCB,IL1RAP,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,CALML4,PTGER4,PLA2G4E,PRKCD,MAPK12,MAPK8,PLA2G6,ADCY3,ASIC1,PIK3CA,PRKCH,CALM1,PLA2G4C,P2RY2,ADCY2,PLA2G4F,GNAQ,PIK3R3,HTR2A,TRPA1,MAPK13,CALM2,PPP1CB,PRKACA,PTGER2,PLCB3,MAPK11,PLA2G4A,PIK3CB,GNAS,KLK1B4,PPP1CA,MAPK14,ADCY7,PRKCA,CALM3,CAMK2D,ADCY8,MAP2K6,PIK3R2,IGF1,TRPV2,MAPK9,TRPM8,ASIC4,ADCY4,CAMK2A,IL1R1,ADCY1,ITPR1,MAP2K3,PRKCG,PLCB1,IL1B,ADCY9	0.000138902327242608
IL-17 signaling pathway	DOWN	3.0456630109671	1416	21	17456	21	6.89660779988888e-05	CCL11,CCL7,FOSL1,IL13,CSF3,CCL12,IL17F,ELAVL1,IL1B,IL17B,IL17RA,CCL2,RELA,FOSB,CSF2,NFKBIA,IL4,IL6,CXCL3,TNF,TRAF4,CEBPB,TBK1,FADD,CCL17,CXCL1,NFKB1,MAPK1,IL17RC,MAPK9,CHUK,CXCL10,SRSF1,HSP90B1,GSK3B,MMP1A,MMP1B,IKBKG,USP25,CXCL5,MAPK14,MUC5B,S100A8,S100A9,CCL20,MAPK11,PTGS2,TRAF2,TRAF3,JUND,TRADD,MAPK13,CASP8,HSP90AB1,IKBKB,MAPK3,ANAPC5,TAB2,MAPK7,TNFAIP3,MAPK6,MAPK8,TRAF6,HSP90AA1,MAPK12,MMP3,FOS,MMP9,IL17RB,TAB3,MAP3K7,IL5,TRAF3IP2,JUN,MAPK10,CASP3,IFNG,IL17D,MAPK4,IL17RE,IL17C,IKBKE,TRAF5,MAPK15,LCN2	0.00136133040919546
Taste transduction	UP	2.78410037392121	2319	27	17456	27	7.14318696692917e-06	CHRM3,GABBR2,TAS2R104,TAS2R105,TAS2R106,TAS2R107,TAS2R114,ENTPD2,TAS2R120,TAS2R136,PDE1A,GABBR1,PRKACB,CACNA1C,TAS2R143,ASIC2,TAS2R103,TAS2R109,TAS2R110,TAS2R113,TAS2R115,TAS2R116,TAS2R117,TAS2R123,TAS2R125,TAS2R129,TAS2R140,SCN3A,PKD2L1,GABRA5,TAS2R135,GABRA1,SCNN1A,ADCY6,P2RY4,ITPR3,P2RY1,KCNK5,TAS2R131,GRM4,GABRA4,CACNA1A,HTR1F,GABRA3,TAS2R108,SCN9A,HTR3A,HCN4,TAS2R144,SCNN1G,TAS1R1,TAS2R137,PRKACA,GRM1,CALHM1,GABRA6,P2RX3,PDE1B,HTR1B,PDE1C,ADCY8,TAS1R3,TAS2R102,TAS2R121,TAS2R124,TRPM5,ADCY4,SCNN1B,GNB3,TAS1R2,HTR1D,P2RX2,GABRA2	0.000180167049054769
Natural killer cell mediated cytotoxicity	DOWN	4.42933265668612	563	14	17456	14	7.30968529583098e-05	TNFRSF10B,SHC4,IFNA1,IFNA11,IFNA12,IFNA13,IFNA14,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA9,IFNAB,PRKCG,SH3BP2,CSF2,TNF,SHC3,RAF1,ARAF,MAP2K2,SHC2,IFNAR1,MAPK1,IFNGR2,PTPN6,BID,SHC1,IFNGR1,PIK3R2,VAV2,NFATC2,PPP3R1,ICAM1,PRKCA,NRAS,NFATC1,PTK2B,FCGR4,KRAS,GRB2,FCER1G,HRAS,RAC1,PIK3CB,PPP3R2,SYK,BRAF,PIK3R3,PPP3CC,MAPK3,PTPN11,ITGB2,ITGB2L,ICAM2,IFNAR2,PIK3CA,TYROBP,SOS2,RAC3,PAK1,NCR1,PPP3CB,PPP3CA,MAP2K1,LCP2,KLRB1C,SOS1,GZMB,FYN,PRKCB,VAV1,SH2D1A,RAC2,HCST,VAV3,PLCG1,CASP3,IFNG,PRF1,CD48,SH2D1B1,PIK3R1,CD244,KLRD1,PLCG2,PIK3CD,FAS,KLRC1,FASL,LAT,CD247,TNFSF10,LCK,ZAP70,ITGAL,KLRK1	0.00138274880179469
Fatty acid degradation	UP	2.53937773898496	4782	32	17456	32	7.77257104234153e-08	ALDH1B1,ACADM,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,ACSL4,ACAA1A,ACAA1B,ADH4,ACOX1,CYP4A12B,CPT1A,ADH1,ACADL,ACSL5,ALDH7A1,HADHB,CPT1B,ALDH9A1,ECI2,ADH5,CPT2,ACAT1,CYP4A10,ECHS1,EHHADH,ECI1,GCDH,ALDH2,ACSL6,ADH7,ALDH3A2,HADHA,ACADS,HADH,ACAA2,ACAT2,ACOX3,CPT1C,ACADSB,ACSL1,ACADVL,ACSBG1,ACSBG2,ACSL3	7.05749450644611e-06
Drug metabolism - cytochrome P450	UP	6.71627738547891	789	17	17456	17	8.86682183232068e-09	GSTM1,GSTM2,GSTM3,GSTM4,GSTM6,GSTM7,FMO2,FMO1,ALDH3A1,UGT2B37,GSTA3,ALDH3B1,FMO3,ADH4,UGT2B38,UGT2B34,GSTA2,ADH1,UGT2B36,FMO4,ADH5,UGT2A3,GSTO2,HPGDS,MGST1,GSTK1,UGT2B5,ALDH1A3,MGST3,ADH7,CYP1A2,GSTO1,GSTA1,MGST2,UGT1A6A,UGT1A6B,MAOB,ALDH3B2,UGT1A10,UGT1A7C,UGT1A9,UGT2B35,UGT2B1,CYP2E1,UGT1A2,UGT1A5,GSTP1,GSTP2,GSTM5,FMO5,UGT2A1,GSTT1,AOX1,MAOA,GSTT2,FMO6	1.0063842779684e-06
Jak-STAT signaling pathway	DOWN	4.39791894990111	563	20	17456	20	9.35184214845286e-07	PIM1,SOCS1,IL15RA,IL13,BCL2L1,CSF3,SOCS6,CISH,IFNA1,IFNA11,IFNA12,IFNA13,IFNA14,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA9,IFNAB,CNTF,IL4RA,CSF2,LIF,IL20RB,IL4,SOCS3,IL6,IL3RA,THPO,LEPR,RAF1,AKT1,STAT5A,MCL1,TYK2,SOCS2,CSF2RA,IL20,IFNAR1,IL13RA2,STAT6,GH,IFNGR2,GFAP,IL22RA1,IL11,PTPN6,OSMR,IL2RA,IFNGR1,SOCS4,PIK3R2,STAT5B,JAK1,OSM,IL23A,CSF2RB,CSF2RB2,CREBBP,MTOR,AOX1,AKT2,PIAS1,GRB2,STAT1,STAT3,IL12RB2,EP300,HRAS,PIK3CB,CNTFR,IL10RB,STAT4,IL12RB1,IFNLR1,IL27RA,IRF9,PIK3R3,STAM,IL6ST,GM13305,IL11RA1,IL11RA2,IL11RA2,CCND3,PTPN11,IFNAR2,IL10,PIAS2,PIK3CA,SOS2,SOCS5,IL6RA,MPL,FHL1,IL13RA1,TSLP,PIAS3,IL23R,CSF3R,STAT2,STAM2,JAK3,JAK2,CTF1,SOS1,PIAS4,EPO,SOCS7,IL21R,AKT3,LIFR,CCND2,IL5,IL7R,PRLR,IL7,BCL2,GHR,IL24,IL12A,PTPN2,IFNG,IL17D,IL5RA,LEP,IL15,CDKN1A,PRL,IL2RG,EPOR,PIK3R1,CRLF2,PIK3CD,IL9R,IL10RA,IL2,CCND1,IL20RA,IL2RB	3.53811361283133e-05
Cytosolic DNA-sensing pathway	DOWN	6.69376485926835	663	15	17456	15	9.84230572598221e-08	POLR3H,IL1B,IFNA1,IFNA11,IFNA12,IFNA13,IFNA14,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA9,IFNAB,RELA,NFKBIB,NFKBIA,IL6,TBK1,NFKB1,POLR1C,POLR2H,ADAR,RIPK1,POLR3C,CHUK,POLR3G,POLR3E,CXCL10,POLR3K,POLR3B,IL33,POLR3A,IRF3,POLR3D,IKBKG,CCL4,TMEM173,POLR2F,POLR2L,POLR1D,TREX1,IKBKB,POLR2E,MAVS,IRF7,POLR3F,MB21D1,AIM2,POLR3GL,ZBP1,RIPK3,PYCARD,DDX58,IL18,IKBKE,CASP1,CCL5,IFI202B	7.44734466599321e-06
Hematopoietic cell lineage	UP	2.42354683450574	2701	33	17456	33	9.94234910944858e-06	MS4A1,GYPA,CD8B1,GP9,CD19,CD1D1,CD1D2,KIT,H2-DMA,CD3E,CD22,ITGA2B,IL9R,CD3G,TFRC,CD2,DNTT,H2-OB,CD37,CD8A,H2-EB1,EPOR,H2-AB1,H2-OA,CD7,CD5,IL5RA,CSF1,CD59A,CD59B,GP1BA,H2-DMB1,H2-DMB2,IL7,CD3D,IL7R,IL5,ITGA4,H2-AA,EPO,FCER2A,CSF1R,ITGA2,CSF3R,FLT3L,FCGR1,FLT3,IL6RA,KITL,ITGA3,CD44,ITGAM,CD33,SIGLECH,GM13305,IL11RA1,IL11RA2,IL11RA2,CD34,CD36,ITGA6,IL1R2,MME,CR2,CD38,ITGB3,IL2RA,IL11,ITGA5,CD55,ANPEP,CSF2RA,ITGA1,IL1R1,TNF,THPO,IL3RA,IL6,IL4,CSF2,CD14,IL4RA,CD9,GP5,IL1B,CD4,CSF3,IL1A	0.000237569815562613
