Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
MAPK signaling pathway	UP	1.34092290668106	8156	157	16579	157	4.03295357109812e-06	TGFB1,CACNA1I,PDGFB,CACNA1E,DUSP6,MAP3K8,FGF2,TGFB3,PTPRR,AKT3,GADD45G,MECOM,CACNA1F,DUSP9,CACNG4,FLNB,IL1R2,FGF22,CACNA1H,CD14,MAP3K2,RASGRF2,RRAS,RAPGEF2,FGF23,MAP3K11,FGF16,HSPA2,PRKCB,DUSP8,RPS6KA1,FAS,RELB,EGFR,FGFR1,DUSP5,NRAS,PLA2G4A,ARRB2,IL1R1,CACNA1B,NTRK2,GADD45B,RASGRP3,MAP3K6,RASGRP4,NF1,CACNG1,NFKB2,MAPK11,RAP1B,NR4A1,STK4,RRAS2,CACNB4,MAPK3,CASP3,PPP3R1,TRP53,TGFB2,MAPK13,TNFRSF1A,IKBKB,PDGFRB,RELA,PPM1B,ELK1,DUSP1,MAPK8IP3,JUND,DUSP10,CACNG7,CACNA1D,BRAF,FLNC,TAOK2,TAOK1,CACNB3,CACNG8,SOS2,MAPK1,RASA2,RPS6KA2,MAP4K3,FASL,DUSP16,CACNA2D1,ATF2,JUN,MAP3K12,BDNF,DUSP7,CRK,KRAS,STK3,TRAF6,CACNA1C,TGFBR1,MAP4K4,PRKCG,GADD45A,MAP2K3,DUSP2,DUSP4,GNG12,SRF,RAC3,FLNA,PPP3CC,MAP4K1,NGF,MEF2C,FGFR3,PPP3R2,RASGRP2,TAOK3,CACNA2D4,DDIT3,PAK1,CACNA1S,MAPK8,CHUK,CDC25B,MAPK8IP2,RASGRP1,SOS1,MAP4K2,MAP3K13,HSPB1,RAC1,ELK4,NFKB1,RPS6KA5,CDC42,PTPN5,RASA1,MAPK7,PTPN7,CACNA1A,MAP3K7,PPP3CA,RAC2,CACNG3,MKNK2,NFATC1,IKBKG,MAP2K1,TRAF2,MAP2K6,PLA2G4E,PRKCA,CACNA2D2,FGFR2,FOS,PRKACA,FGF13,HRAS,TNF,IL1B,MAPK12,CACNB1,MAPK8IP1,PAK2,NTRK1,MAPK14,RAP1A,RPS6KA4,MAPK9,PDGFRA,MAP3K1,PLA2G4C,HSPA1A,HSPA1B,NFATC3,MAX,NTF3,DAXX,MAP2K2,MAP3K3,MAPK10,TGFBR2,GRB2,FGF17,MAPKAPK5,MAP2K4,NLK,STMN1,FGF14,ARRB1,PPP3CB,FGF12,MAPKAPK2,CACNG6,PPP5C,FGF8,PLA2G4B,PLA2G4B,AKT1,MAP2K7,FGF10,RASGRF1,TAB1,RPS6KA3,AKT2,FGFR4,ATF4,MAPKAPK3,MAP2K5,HSPA1L,MKNK1,GNA12,CACNB2,FGF7,FGF1,MAP3K4,FGF18,CACNA1G,ECSIT,LAMTOR3,PRKACB,DUSP3,PPM1A,RPS6KA6,PDGFA,TAB2,MAPT,PLA2G4F,FGF11,MRAS,CRKL,NTF5,FGF9,HSPA8,RAF1,MAP3K5,EGF,FGF5,CACNA2D3	6.70988306551594e-05
Carbon metabolism	DOWN	2.09967071935157	3384	45	16579	45	4.15656473085058e-06	IDH3A,TKTL1,RGN,ACAT1,HIBCH,GOT1,GPT2,CAT,HADHA,SDHD,ME1,ACO2,IDH1,ACSS1,ACADM,PSPH,SUCLG1,ACSS2,EHHADH,ALDH6A1,DLAT,IDH3B,SDHB,PDHA1,ACADS,MDH1,CS,CSL,ESD,SUCLA2,SDHA,GOT2,SDSL,ME2,RPIA,PFKM,AMT,ENO3,FH1,MDH2,IDH2,SDHC,MTHFR,TALDO1,SHMT2,PGP,ECHS1,ADH5,DLD,ACO1,GPI1,SUCLG2,PHGDH,PGD,PSAT1,PDHB,MCEE,HK1,ME3,GPT,DLST,PRPS1L3,GLUD1,IDNK,PCCB,GCK,MUT,PGK1,ALDOA,ALDOART1,PGAM1,TPI1,OGDH,FBP2,TKT,RPE,H6PD,ALDOC,IDH3G,OGDHL,PCCA,CPS1,PKM,PKLR,PFKP,HK2,PGLS,HK3,PCX,GLYCTK,SDS,ADPGK,ENO1,GLDC,G6PD2,G6PDX,SHMT1,AGXT,HKDC1,ALDOB,PRPS2,ACAT2,FBP1,ENO2,PFKL	6.70988306551594e-05
Protein digestion and absorption	UP	1.96751787110466	5116	51	16579	51	4.32918688453299e-07	COL18A1,COL4A1,COL11A1,GM10334,PRSS2,TRY10,TRY4,TRY5,MME,COL14A1,COL6A2,CPA1,ATP1B4,COL4A2,ACE2,PGA5,COL1A1,COL10A1,CTRB1,COL4A4,COL6A3,COL5A2,SLC1A5,SLC7A7,COL1A2,CPA2,SLC8A2,CPB1,COL24A1,SLC1A1,COL4A3,COL9A2,COL12A1,ELN,PRCP,ATP1B3,CELA3B,CELA2A,COL3A1,KCNJ13,SLC3A2,SLC38A2,MEP1B,COL6A1,ATP1A4,KCNN4,COL22A1,COL5A3,COL5A1,SLC7A8,DPP4,COL4A5,SLC15A1,XPNPEP2,COL9A1,COL17A1,COL13A1,COL9A3,SLC7A9,CTRL,COL15A1,KCNE3,COL11A2,SLC36A1,COL6A6,SLC3A1,SLC9A3,KCNK5,ATP1A2,ATP1A1,ATP1B1,COL4A6,KCNQ1,FXYD2,COL2A1,ATP1B2,COL7A1,SLC8A1,ATP1A3,SLC16A10,COL27A1,SLC8A3,CPB2,CPA3	8.89451123549505e-06
Pyruvate metabolism	DOWN	2.8966941008782	3107	19	16579	19	4.41887783582118e-05	ACAT1,LDHB,ALDH3A2,ME1,ACSS1,ALDH1B1,ACSS2,ALDH9A1,GRHPR,DLAT,GLO1,PDHA1,MDH1,ACACA,ACACB,ME2,ALDH2,FH1,MDH2,HAGH,DLD,PDHB,ME3,ACYP2,ACYP1,LDHD,LDHA,ALDH7A1,PCK2,PKM,PKLR,LDHC,PCX,PCK1,ACAT2	0.000523987802950909
ECM-receptor interaction	UP	2.5307157394844	2948	36	16579	36	4.57344220383682e-07	COMP,VWF,THBS4,LAMC3,LAMB1,ITGA10,IBSP,COL4A1,HSPG2,TNN,COL6A2,LAMA1,COL4A2,GP9,AGRN,COL1A1,THBS2,ITGA5,COL4A4,SDC4,COL6A3,SDC1,FN1,ITGB4,COL1A2,TNC,SPP1,LAMA5,ITGA1,ITGB1,THBS1,VTN,COL4A3,ITGA6,COL9A2,ITGA11,LAMC1,COL6A1,CD44,TNR,ITGB3,SV2A,ITGA2B,ITGA4,GP6,COL4A5,ITGB7,LAMA2,DAG1,ITGB5,LAMA3,COL9A1,CHAD,SV2B,NPNT,ITGA8,ITGA7,COL9A3,TNXB,GP1BA,THBS3,ITGA9,COL6A6,HMMR,ITGAV,LAMB3,LAMA4,LAMB2,GP5,CD47,ITGA3,COL4A6,COL2A1,RELN,ITGA2,CD36,LAMC2,ITGB6,SV2C,ITGB8	8.9878081571054e-06
B cell receptor signaling pathway	UP	1.55495614415979	8225	54	16579	54	4.57851843548296e-05	NFKBIA,IFITM1,AKT3,CD79B,PIK3R3,INPP5D,VAV3,MALT1,PIK3R1,PRKCB,CARD11,NRAS,RASGRP3,LYN,NFKBIE,VAV1,MAPK3,FCGR2B,PPP3R1,IKBKB,SYK,RELA,PTPN6,CD72,PLCG2,BCL10,PIRB,SOS2,MAPK1,JUN,PIK3CA,KRAS,CD79A,RAC3,PPP3CC,VAV2,PPP3R2,CHUK,SOS1,CD22,RAC1,NFKB1,NFATC2,BTK,PPP3CA,RAC2,NFKBIB,NFATC1,IKBKG,MAP2K1,DAPP1,FOS,HRAS,GSK3B,CD81,BLNK,PIK3CB,PIK3CD,NFATC3,MAP2K2,GRB2,PIK3AP1,PPP3CB,CR2,AKT1,AKT2,CD19,INPPL1,RAF1,PIK3R2	0.000523987802950909
Valine, leucine and isoleucine degradation	DOWN	1.70352835169699	7746	39	16579	39	4.63706020310539e-05	ACAA2,HADHB,ACAT1,HIBCH,HADHA,HADH,HIBADH,ALDH3A2,ALDH1B1,OXCT1,ACADM,ACSF3,EHHADH,ALDH9A1,ALDH6A1,ACADS,HMGCS2,MCCC1,ACAA1A,ACAA1B,ALDH2,ACAD8,DBT,ECHS1,IVD,DLD,MCCC2,MCEE,BCKDHA,BCAT2,BCKDHB,PCCB,MUT,ACADSB,HMGCL,ALDH7A1,ABAT,HSD17B10,AUH,IL4I1,HMGCLL1,OXCT2A,OXCT2B,PCCA,AACS,BCAT1,HMGCS1,ACAT2,AOX1	0.000523987802950909
Cytokine-cytokine receptor interaction	UP	1.5810067615584	7088	146	16579	146	4.72068983903284e-09	IL3RA,KDR,EDA2R,TGFB1,PDGFB,CX3CL1,TNFRSF1B,CCL26,LIFR,TNFSF18,CCR4,TNFRSF4,TNFRSF10B,CXCR4,TNFRSF8,INHBB,TGFB3,TNFSF9,CCL28,CXCL14,IL4RA,PPBP,BMP2,IL18R1,IL10,OSMR,LEPR,IL1R2,IL18RAP,CXCL16,IL6ST,FLT4,TNFRSF14,FLT1,CXCL12,CXCR1,VEGFC,IL18,FLT3,IL7,IL15RA,IL11,RELT,FAS,IL13RA1,EGFR,CD40LG,CCL21A,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,OSM,TNFRSF12A,CCL5,TNFSF10,IL1R1,LEP,TNFRSF13B,CSF2RB,CSF2RB2,IL6,IL25,CSF1,CSF2RA,CSF3R,TNFSF13,CNTFR,CCL4,TNFRSF13C,IFNGR1,IFNAR2,CCL19,CCL19,HGF,CCL20,TGFB2,TNFRSF1A,PDGFRB,IL21R,VEGFA,CXCL1,XCL1,IL12RB1,PF4,LTBR,CLCF1,CSF3,CCL11,IL2RG,GDF5,PDGFD,CCL3,IFNAR1,IL1RAP,BMPR2,XCR1,IL2RB,IL12RB2,FASL,TNFRSF21,CSF1R,IL7R,CCR7,VEGFB,TNFRSF18,IL17B,CTF1,ACVR1,TGFBR1,CD40,CCR10,PRLR,IL17RA,CXCL9,KITL,IL23A,IL10RB,IL17RC,CXCR2,TNFSF12,CCR1,CCR1L1,INHBC,IL12A,TNFSF13B,CCR2,CCR5,AMH,IL17RE,CCL2,EPOR,TNFRSF11A,CD27,IL10RA,ACKR3,TNFRSF9,ACVR1B,CCL12,CCL8,CXCL5,INHBA,LTB,IL22RA1,LTA,IL15,PRL,IL20RB,IFNG,ACVR2A,CXCR3,MPL,TNF,IL1B,FLT3L,EDAR,LIF,GM13308,GM20878,GM21586,PDGFRA,KIT,TNFSF8,MET,TNFRSF25,TNFSF14,CCL27A,CCL27B,GM13306,TGFBR2,CXCR6,CNTF,IL5RA,CXCL10,BMPR1A,TNFSF4,IL20RA,CCL22,INHBE,IL6RA,CCR6,TNFSF15,GM13305,IL11RA1,IL11RA2,IL11RA2,CX3CR1,IL24,THPO,PDGFC,IL17D,CCL24,CD70,IFNGR2,IL2RA,IL17RB,EDA,NGFR,GHR,CCL17,IFNLR1,TNFRSF19,ACVR2B,PDGFA,CCL6,CCL9,BMP7,TNFRSF11B,CCL7,EPO,BMPR1B,AMHR2,EGF,TSLP	3.55625301207141e-07
Propanoate metabolism	DOWN	2.00753172527366	6882	25	16579	25	4.85995156545016e-05	MLYCD,ACAT1,LDHB,HIBCH,HADHA,ACSS1,ACADM,SUCLG1,ACSS2,EHHADH,ALDH6A1,ECHDC1,SUCLA2,ACACA,ACACB,DBT,ECHS1,DLD,SUCLG2,MCEE,BCKDHA,BCKDHB,PCCB,MUT,LDHA,ABAT,ACSS3,PCCA,LDHC,ACAT2	0.000535780026239871
Rap1 signaling pathway	UP	1.85480434285133	2935	66	16579	66	4.90565486110928e-06	KDR,PDGFB,F2RL3,LCP2,F2R,FGF2,PGF,AKT3,VASP,EFNA2,FPR1,PIK3R3,ITGB2,ITGB2L,EPHA2,ADCY2,RAPGEF5,FGF22,FLT4,TEK,FLT1,GRIN2A,VEGFC,GNAQ,PRKD2,RRAS,SIPA1,RAPGEF2,ANGPT4,FGF23,ID1,CDH1,FGF16,ADCY3,GNAI2,ACTG1,PIK3R1,PRKCB,PRKD1,EGFR,FGFR1,RAPGEF3,LPAR4,NRAS,PRKD3,ARAP3,RASGRP3,CTNND1,CSF1,ADCY7,MAPK11,RAP1B,ACTB,ITGB1,GNAI3,KLK1B4,ITGAM,THBS1,MAGI1,ANGPT2,MAPK3,PLCB1,CTNNB1,LPAR2,DOCK4,HGF,MAPK13,PDGFRB,VEGFA,BRAF,IGF1R,ADCY4,PDGFD,MAPK1,PLCG1,ITGAL,GRIN1,CSF1R,RAPGEF4,RAPGEF6,PLCB2,4930544G11RIK,VEGFB,TLN1,EFNA1,PIK3CA,CRK,KRAS,ADORA2B,PLCB3,PRKCI,PRKCG,MAP2K3,ITGB3,IGF1,RAC3,RGS14,ITGA2B,NGF,FYB,KITL,FGFR3,PARD6G,RASGRP2,SKAP1,RALGDS,RAPGEF1,PFN1,SIPA1L1,ADORA2A,GNAI1,CNR1,INS1,INS2,APBB1IP,RAC1,CDC42,RAC2,RALB,MAP2K1,CALML4,MAP2K6,PRKCA,SIPA1L3,FARP2,LPAR1,P2RY1,EFNA4,FGFR2,FGF13,HRAS,PLCB4,MAGI3,RAP1GAP,SRC,MAPK12,EFNA3,MAPK14,RAP1A,ANGPT1,BCAR1,ADCY5,ADCY1,PIK3CB,KRIT1,LAT,PDGFRA,PIK3CD,INSR,KIT,GRIN2B,MET,RASSF5,MAP2K2,TIAM1,MAGI2,FGF17,GNAS,PARD6A,TLN2,FGF14,PFN4,FGF12,FGF8,AKT1,FGF10,EFNA5,CALML3,PDGFC,PARD3,AKT2,FGFR4,CALM1,PARD6B,PLCE1,FGF7,FGF1,NGFR,PFN2,FGF18,ADCY9,PDGFA,DRD2,CALM3,LPAR5,ADCY6,FGF11,MRAS,CRKL,ADCY8,SIPA1L2,FGF9,RALA,CALM2,RAF1,GNAO1,PRKCZ,EGF,FGF5,PIK3R2,LPAR3	7.64605516283239e-05
Platelet activation	UP	1.58651610760545	6022	68	16579	68	4.99481925819723e-05	VWF,F2RL3,FERMT3,LCP2,F2R,AKT3,VASP,TBXAS1,PIK3R3,ADCY2,NOS3,GNA13,GNAQ,PIK3R5,GP9,FGG,ARHGEF1,ADCY3,COL1A1,GNAI2,ACTG1,PIK3R1,TBXA2R,FGA,PLA2G4A,COL1A2,ITPR2,LYN,ADCY7,MAPK11,RAP1B,ACTB,ITGB1,GNAI3,MAPK3,PLCB1,FGB,ROCK2,MAPK13,SYK,COL3A1,PLCG2,ADCY4,ROCK1,MAPK1,PTGIR,P2RY12,PLCB2,4930544G11RIK,PPP1R12A,TLN1,PIK3CA,PIK3CG,STIM1,PLCB3,PRKCI,ITPR3,GUCY1A2,MYL12B,ITGB3,ITGA2B,MYLK2,ITPR1,FCER1G,SNAP23,RASGRP2,ARHGEF12,GP6,PTGS1,RASGRP1,GNAI1,APBB1IP,BTK,PRKG2,PLA2G4E,PIK3R6,FYN,P2RY1,PRKACA,GP1BA,PLCB4,SRC,MAPK12,GUCY1B3,MYL12A,VAMP8,MYLK4,MYLK,MAPK14,RAP1A,ADCY5,ADCY1,PIK3CB,PIK3CD,P2RX1,PLA2G4C,ORAI1,PRKG1,PPP1CB,GP5,GNAS,TLN2,PLA2G4B,PLA2G4B,AKT1,ITGA2,AKT2,GUCY1A3,PPP1CA,ADCY9,PRKACB,PPP1CC,PLA2G4F,ADCY6,ADCY8,MYLK3,PRKCZ,PIK3R2	0.000537537691596464
Fc gamma R-mediated phagocytosis	UP	1.81775321799004	5067	45	16579	45	5.82315974331227e-05	AKT3,VASP,PIK3R3,SCIN,INPP5D,VAV3,NCF1,MYO10,ARPC1B,PIK3R1,PRKCB,HCK,PLA2G4A,LIMK2,WAS,LYN,PTPRC,SPHK1,VAV1,MAPK3,FCGR2B,WASF3,SYK,DOCK2,PIP5K1A,ARPC4,GSN,CFL1,PIP5K1C,MARCKSL1,PLCG2,ASAP2,MAPK1,PLCG1,FCGR1,RPS6KB1,ASAP1,WASF2,PIK3CA,DNM2,CRK,ARF6,ARPC5,PRKCG,PLA2G6,ARPC2,VAV2,PAK1,WASL,RAC1,CDC42,RAC2,MAP2K1,PLA2G4E,PRKCA,WASF1,RPS6KB2,ARPC3,PLD2,PIK3CB,CFL2,LAT,PIK3CD,PRKCE,PRKCD,LIMK1,AKT1,MARCKS,ARPC5L,AMPH,BIN1,PLD1,AKT2,SPHK2,ARPC1A,INPPL1,CRKL,ASAP3,RAF1,PIP5K1B,PIK3R2	0.000612108884645848
Osteoclast differentiation	UP	1.54839863999832	8215	89	16579	89	5.98172996690849e-08	FOSL1,NFKBIA,TGFB1,LCP2,TREM2,AKT3,ACP5,SOCS1,SOCS3,CYBA,PIK3R3,NCF1,OSCAR,GM9733,SIRPA,SIRPB1A,SIRPB1B,FOSL2,PIK3R1,CTSK,RELB,IL1R1,FCGR4,NCF2,CSF1,NFKB2,MAPK11,LCK,IFNGR1,IFNAR2,LILRA5,MAPK3,IRF9,FCGR2B,FCGR3,PPP3R1,TGFB2,MAPK13,TNFRSF1A,IKBKB,SYK,RELA,JUNB,JUND,CYLD,TYROBP,PLCG2,SPI1,IFNAR1,PIRB,GM14548,MAPK1,CSF1R,FCGR1,PPARG,JUN,PIK3CA,TRAF6,TGFBR1,CREB1,ITGB3,JAK1,PPP3CC,PPP3R2,GM15448,MAPK8,CYBB,CHUK,TNFRSF11A,STAT1,RAC1,NFKB1,NFATC2,STAT2,FOSB,BTK,MAP3K7,PPP3CA,NFATC1,NCF4,IKBKG,MAP2K1,TRAF2,TEC,MAP2K6,FYN,IFNG,FOS,CAMK4,TNF,IL1B,MAPK12,MAPK14,BLNK,PIK3CB,MAPK9,TYK2,PIK3CD,PIRA2,MAPK10,TGFBR2,GRB2,MITF,PPP3CB,AKT1,MAP2K7,NOX1,TAB1,AKT2,IFNGR2,SQSTM1,LILRA6,TAB2,TNFRSF11B,FHL2,PIK3R2	2.25311828753553e-06
Renin-angiotensin system	UP	2.75791349809886	4208	21	16579	21	6.24392225911929e-06	MME,ACE2,ACE,KLK1B3,AGTR1A,AGTR1B,KLK1,KLK1B1,KLK1B11,KLK1B21,KLK1B22,KLK1B24,KLK1B26,KLK1B5,KLK1B8,KLK1B9,PRCP,ATP6AP2,ENPEP,ANPEP,LNPEP,THOP1,AGT,AGTR2,CTSA,PREP,NLN,CTSG,CMA1,CPA3	9.40750953707306e-05
